TE_sec,h_yy_sec,h_yyx_sec,loss_yy,loss_yyx,run_duration_sec
0.5129884678158302,-0.43762717865527834,-0.9506156464711085,0.6543961045449509,0.19508625200106416,313.45003509521484
0.535466859092767,-0.4137785765133941,-0.9492454356061611,0.6602534873063027,0.2339969095269871,306.8287265300751
0.5813032314068886,-0.4405515987200133,-1.021854830126902,0.6246300799041724,0.19455288253790298,363.97353172302246
0.5465084246055809,-0.38280992348685394,-0.9293183480924349,0.6961994614712027,0.2631959272750206,302.8252670764923
0.5673586187502323,-0.4114978422090426,-0.9788564609592749,0.6851449276603693,0.2179480383849278,357.8138949871063
0.5132567241880125,-0.40931277716963815,-0.9225695013576507,0.6826329441575308,0.2616273606406658,343.3333249092102
0.5799286410978334,-0.3879839591298503,-0.9679126002276837,0.6739581566193434,0.21981294057612047,178.8430678844452
0.49809564382751803,-0.41166571061945745,-0.9097613544469755,0.6633858952220192,0.2313230158141258,273.46044635772705
0.4707028069150186,-0.41382394385341253,-0.8845267507684311,0.6712866433639955,0.27608778033145637,199.30328011512756
0.5561263932129497,-0.41267726968489843,-0.968803662897848,0.6684657397419334,0.22612601552089884,264.7172679901123
