task_id,source_group_id,source_neuron_id,target_group_id,target_neuron_id,te_mean,te_std,te_sem,te_iqr,te_ci_lower,te_ci_upper,te_snr_linear,te_snr_db,mean_runtime
97,BC,3,POm,58,-0.004788018342930727,0.22935186786027023,0.03243525220835961,0.28521618390122594,-0.0671451801842623,0.05696501939086679,-0.02087629975548212,-inf,23.706160163879396
98,BC,3,POm,59,0.011720569569335523,0.30801284767277304,0.04355959465639938,0.4024233044823813,-0.06951446178561409,0.09099963804874449,0.03805221002270409,-28.39240229808223,34.22336350440979
99,BC,3,POm,60,0.07192131864045152,0.411071219441285,0.05813424936351119,0.6063980880306641,-0.04108237571309859,0.1843301296442616,0.1749607251468607,-15.141188599565275,68.13640973567962
100,BC,3,POm,61,-0.0445617624567754,0.3583131553048183,0.05067313238087711,0.5846900186521591,-0.14122835316521745,0.05177039938592745,-0.12436540996901593,-inf,66.81487937927245
101,BC,3,POm,62,0.13727822215600782,0.40345245985035116,0.05705679404931532,0.4623317483490421,0.02409438418326352,0.25339961114570214,0.34025873136807033,-9.363814431305546,62.566297721862796
102,BC,4,POm,46,0.14889537962020996,0.8144389088291065,0.1151790550590467,1.1866674813045641,-0.08245695526917222,0.3635205427017838,0.182819580457265,-14.759545840627599,68.98445685863494
103,BC,4,POm,47,-0.013595323630064939,0.4629818654806029,0.06547552332954644,0.7171779438281636,-0.145785590831633,0.11360335049981726,-0.029364700096735277,-inf,99.98708629131318
104,BC,4,POm,48,0.1894165114346957,0.4944007466131993,0.06991882411077704,0.5685028688751981,0.05586516765335649,0.32213184768250813,0.38312343323156045,-8.333225683286784,54.855587124824524
105,BC,4,POm,49,-0.027390221592047136,0.15239877479746508,0.021552441420761813,0.1756590417063144,-0.07072125559770624,0.016298525721779616,-0.17972730836221087,-inf,14.616724715232849
106,BC,4,POm,50,-0.07090424111974131,1.2058106758369376,0.17052738114228647,1.9402424920615147,-0.4086678537386357,0.26055081341486785,-0.05880213414973092,-inf,66.35329242706298
107,BC,4,POm,51,-0.3123295629227516,1.6665527253307646,0.23568614665726106,2.160549241061233,-0.7850056873565225,0.1191009236760982,-0.1874105500387111,-inf,107.82854170322418
108,BC,4,POm,52,-1.0591725718119518,2.112081885615935,0.2986934847480595,1.5502984397822317,-1.6309337197903238,-0.5064902234097625,-0.5014827213969836,-inf,122.33324975013733
109,BC,4,POm,53,0.057946957906464716,0.8798118407680325,0.12442418375505895,1.0659540646985022,-0.18775378045186372,0.29319598766013766,0.06586289843050971,-23.627183223870396,72.63827757835388
110,BC,4,POm,54,0.0034995751575220167,0.26133928706372167,0.03695895641464307,0.33330082210413536,-0.07235866376369408,0.07041428741752435,0.013390926396262513,-37.4637875413613,29.047314915657044
111,BC,4,POm,55,0.23643705649119412,0.6403444805894152,0.0905583849040306,0.9283406443882747,0.062086899555633804,0.4070470883072342,0.3692341601407447,-8.653962530260515,109.17791431427003
112,BC,4,POm,56,-0.041983473457780744,0.4258167549862938,0.06021958299873179,0.4050112187892676,-0.15649450456744762,0.0768640729113998,-0.09859516556395746,-inf,87.61947347640991
113,BC,4,POm,57,-0.006862745800560503,0.11703765316981447,0.016551623642107008,0.12116124909669568,-0.04103225029745774,0.02500346741979431,-0.058637076314261696,-inf,10.117397346496581
114,BC,4,POm,58,0.013140237037469334,0.19096539619957706,0.027006585324939335,0.2709863089338471,-0.039672469145968586,0.06372878114959069,0.06880951889177102,-23.24702957359954,22.664496808052064
115,BC,4,POm,59,0.09487378256850797,0.3006488118855174,0.04251816272798561,0.3759459582534026,0.008683500468109926,0.1754886849526775,0.31556347079340696,-10.018265518063439,61.07473330974579
116,BC,4,POm,60,-0.0595547131431141,0.3717345921588417,0.05257121018342651,0.48341401752244373,-0.16434503208876847,0.03908895926337603,-0.1602076169378029,-inf,73.29936088562012
117,BC,4,POm,61,0.0374611505072906,0.362905200286576,0.05132254561010002,0.47213969268324085,-0.05327911674746622,0.1340470215864668,0.10322571976843699,-19.724241604207734,41.610624904632566
118,BC,4,POm,62,-0.06563104277204389,0.577469761555598,0.0816665568652284,0.8803401403257478,-0.2213348603027134,0.088571808586166,-0.11365277827750815,-inf,104.78206367492676
119,BC,5,POm,46,0.06705107000331538,0.7820211594341003,0.11059449297344372,0.8224115269968628,-0.13775963386967538,0.2818571984189593,0.08574073628881862,-21.336255827098334,56.655773272514345
120,BC,5,POm,47,0.043505912037037714,0.32241102634761404,0.04559580461194251,0.3503751039036178,-0.04035902873000674,0.1332209265756529,0.13493928086110468,-17.39723217365245,86.38575170516968
121,BC,5,POm,48,0.3371696045767817,0.49783191852277114,0.07040406509571205,0.6715297593642386,0.19536824322528878,0.4655734118233129,0.6772759882035554,-3.38468642750225,84.2108806180954
122,BC,5,POm,49,-0.011037528658353217,0.15891873328260195,0.022474502792340825,0.14365420266175866,-0.05267274537969056,0.034037998356954396,-0.06945391792624854,-inf,19.25832752227783
123,BC,5,POm,50,0.11102900901032968,0.9992551168041258,0.1413160138455106,1.530312357764565,-0.16348377701633765,0.3696693574558541,0.1111117743038724,-19.08479834516902,62.342770681381225
124,BC,5,POm,51,0.4981055476180398,1.4894134235823357,0.21063486636106826,2.016322874112795,0.09674207348750732,0.9038325407558359,0.3344306823957561,-9.5138776997867,66.99164436817169
125,BC,5,POm,52,-0.633161966666666,1.0183809380521414,0.1440208134255573,1.4375614270833594,-0.9032640181701397,-0.34616519337759954,-0.621733914106558,-inf,112.04678357124328
126,BC,5,POm,53,-0.2502338680588275,0.8319046943836899,0.11764909013992589,1.300772473721068,-0.47086170473879624,-0.01970790944527757,-0.30079631687162356,-inf,65.95753996372223
127,BC,5,POm,54,-0.0280488934898753,0.25562140778559506,0.036150326172329196,0.40709193750125383,-0.09954796882977637,0.042281441801796736,-0.1097282646741449,-inf,39.35073206424713
128,BC,5,POm,55,0.37666081889896175,0.6588728026500458,0.09317868533864664,0.9905070492139529,0.1923162359083785,0.5673596198045492,0.5716745590104767,-4.857022691562452,47.21387473106384
129,BC,5,POm,56,0.01831685114069984,0.3663671354196102,0.0518121371718193,0.5194933619898379,-0.08780959612671922,0.11866224608783946,0.04999589037843434,-26.021313857007883,95.30398170948028
130,BC,5,POm,57,-0.020172593014739372,0.09643566901334384,0.013638063101519368,0.14835787359134145,-0.04608656050546543,0.006277015379232829,-0.20918186414974818,-inf,10.082265510559083
131,BC,5,POm,58,-0.07208139583333256,0.35932825471846924,0.050816689116671324,0.3816330457089494,-0.1738628203612467,0.026398674309928608,-0.20060041170379922,-inf,24.084896054267883
132,BC,5,POm,59,0.07544702668428407,0.316865936226386,0.04481161044654033,0.4245186816744404,-0.013989809719220226,0.16136246751851352,0.23810393626653728,-12.464668498058984,62.71666877746582
133,BC,5,POm,60,0.06371407387415416,0.27405098153425506,0.03875666148674021,0.384600834736025,-0.011373938060367756,0.13737978437394452,0.23248985833750868,-12.671919742716817,43.78245908737183
134,BC,5,POm,61,0.029160200142933804,0.312205760641542,0.04415256209502769,0.3355186612122001,-0.052194481135336736,0.11228805357583335,0.09340058326602753,-20.59300823376509,58.920150928497314
135,BC,5,POm,62,-0.12298411049298309,0.5401870473368559,0.07639398485620587,0.70076993026397,-0.2699685497802751,0.026756974037168917,-0.22766949170532647,-inf,70.00437688350678
136,BC,6,POm,46,0.3726904888257783,0.7147816186316044,0.10108538592038083,0.8647528310086088,0.179112534686496,0.5649732243040426,0.521404690763126,-5.656501321298642,71.01516511440278
137,BC,6,POm,47,0.037259887310606386,0.4143549298657909,0.05859863614523541,0.6235122593118696,-0.08197840985374433,0.14723638298874256,0.08992263546297088,-20.922619464714515,71.87111025333405
138,BC,6,POm,48,0.3495456983012151,0.39697872317632527,0.05614126942895137,0.476547967363393,0.2441555631486917,0.45221634221163337,0.8805149442378505,-1.105265374400683,73.41865659236908
139,BC,6,POm,49,0.010009853281917778,0.16889762460121677,0.023885731136364045,0.15303176337347812,-0.03604013461058519,0.0580477783449354,0.05926580261594552,-24.543916594508804,11.972039384841919
140,BC,6,POm,50,0.49143301176687343,0.884365461064889,0.12506816291323014,1.184322107869523,0.25211725466715484,0.7347743017232053,0.5556899646161275,-5.103348924151817,68.84638129234314
141,BC,6,POm,51,0.4799673881868574,1.247942752903423,0.1764857566221237,1.9543059088852957,0.13292248090476197,0.8127536347968792,0.3846068956850632,-8.299658669702993,114.61327874660492
142,BC,6,POm,52,0.2955787946527789,1.1831851376549478,0.16732764684699045,1.7877466961805126,-0.025022607345478134,0.6307313717039927,0.24981618281532078,-12.04758863871292,189.06089223861693
143,BC,6,POm,53,-0.13750446967614266,0.6918366757671203,0.0978404809816979,0.8874711803101043,-0.3287514696920981,0.04973994465430073,-0.19875279020684378,-inf,61.55774441242218
144,BC,6,POm,54,-0.038191323907776534,0.2911058917806285,0.04116859002428793,0.32619291497101255,-0.11667998500716655,0.04426351041343453,-0.1311939228511278,-inf,59.28832803726196
145,BC,6,POm,55,0.3331678013861658,0.6686112914782324,0.09455591563643068,0.8674742412231726,0.1406347696480518,0.5125905229925326,0.49829819752156035,-6.0502136757181715,72.0975807762146
146,BC,6,POm,56,0.05086578198452045,0.34037909359175633,0.048136873050572286,0.3785792892689166,-0.03990197807151043,0.14351983407027963,0.14943861988635476,-16.51074303888941,80.84167747020722
147,BC,6,POm,57,-0.02914774809253311,0.10222890007199968,0.014457349694830582,0.13157848446868248,-0.05750399421001903,2.2437150348925633e-05,-0.28512238781796917,-inf,5.8542587232589725
148,BC,6,POm,58,0.050436854613650654,0.2102778175783032,0.0297377741485452,0.253653119736609,-0.008355468671130108,0.10575471465410599,0.23985817997596914,-12.400909320668092,29.211790056228637
149,BC,6,POm,59,0.03218669887584674,0.30046227492298333,0.04249178241775565,0.39188223181876847,-0.04876461379922481,0.11420257533876238,0.10712392723544768,-19.40227028350947,36.77740958213806
150,BC,6,POm,60,0.013430339570841028,0.2434817696756797,0.03443352208659484,0.3103385411121664,-0.05625271228634055,0.08188001924379062,0.05515952832415496,-25.16758912370642,60.706004137992856
151,BC,6,POm,61,0.012727679953337089,0.37528235070063515,0.05307293900800944,0.48274008476949426,-0.09145539095645654,0.11301608337600678,0.03391494412027394,-29.39217788321413,63.86432883262634
152,BC,6,POm,62,-0.0056784358119614355,0.4850957257323093,0.0686028954379851,0.6851450454971246,-0.13580624908837707,0.1277378183260178,-0.011705804670591903,-inf,87.9934812450409
153,BC,7,POm,46,0.28305946436616014,0.7175002423654409,0.10146985737591892,0.8587276631747969,0.09680013625364249,0.48460584284781155,0.39450783101198017,-8.07888743177635,65.93052939891815
154,BC,7,POm,47,0.022091408670033702,0.4637137547665345,0.06557902810497845,0.5625473379629611,-0.10643644211121535,0.14897498476694016,0.04764018415014677,-26.440531368958162,79.24697381019593
155,BC,7,POm,48,0.3809654853095283,0.508849432507773,0.07196217686583455,0.6406382356101759,0.2440244195518573,0.5236153065725351,0.7486801811530148,-2.514073264774768,62.88723732471466
