TE_sec,h_yy_sec,h_yyx_sec,loss_yy,loss_yyx,run_duration_sec
0.5467667600743912,-0.44401230339545056,-0.9907790634698417,0.6478780034717361,0.20694247606217459,488.28632164001465
0.5492179304535457,-0.4250109619677804,-0.974228892421326,0.659165058796836,0.23689896801181734,308.8930518627167
0.45033601603747686,-0.44891583881558744,-0.8992518548530642,0.6375249652262467,0.25305527579209947,321.1146116256714
0.5312095674311377,-0.4303446369105817,-0.9615542043417195,0.6653755663496145,0.2014189168116525,216.92907691001892
0.4919419521267938,-0.4328362726301038,-0.9247782247568976,0.6667039735247917,0.252058230847868,253.01292371749878
0.561045664562055,-0.4313515836695211,-0.992397248231576,0.6680351220863552,0.21344123557002267,287.24557185173035
0.500617708848634,-0.40898095893196706,-0.9095986677806011,0.6760022099964745,0.2634920383629596,236.11115097999573
0.5374769165407823,-0.4328559079693737,-0.970332824510156,0.658500137769668,0.21585593048864415,220.62109541893005
0.6560611631861631,-0.40261555565539114,-1.0586767188415545,0.6632941852571099,0.1621085646047102,224.7427806854248
0.5597274624484799,-0.38528949769834625,-0.9450169601468261,0.6727237230465736,0.2505805440178814,184.65200352668762
0.5219513671197845,-0.41499433518999435,-0.9369457023097788,0.6787486849245157,0.27028263493488147,238.75377917289734
0.5627617809613024,-0.41016523639142666,-0.972927017352729,0.668924078719163,0.231438628329266,271.51906871795654
0.5646731173561303,-0.40708741993513575,-0.9717605372912661,0.661787377938195,0.2364282625123164,204.93068480491638
0.5762659932022646,-0.41903661132945647,-0.995302604531721,0.6469663563405124,0.19820898042547422,311.99163818359375
0.5495246828520617,-0.4065738378786629,-0.9560985207307247,0.6907070935460876,0.2372767958732204,264.72237753868103
0.5267932089778471,-0.45680795864319584,-0.9836011676210429,0.6225748658417611,0.19205159022484297,206.42714047431946
0.5881196116503729,-0.4166830662642694,-1.0048026779146422,0.6740288903446418,0.22445692060858735,295.4127562046051
0.5471595587568528,-0.4381480148070436,-0.9853075735638964,0.6296357892035298,0.20253825605461578,300.8212945461273
0.5408055200838169,-0.4331155784389384,-0.9739210985227552,0.6887664529062846,0.22467963565445098,354.35777616500854
0.5022632176706316,-0.43426190241110396,-0.9365251200817356,0.696215834289089,0.2848825842106499,212.67701172828674
