TE_sec,h_yy_sec,h_yyx_sec,loss_yy,loss_yyx,run_duration_sec
0.5459988916649171,-0.428489315755276,-0.974488207420193,0.6514292923359432,0.23487473018326513,248.32088351249695
0.5775850052955465,-0.42957559843420057,-1.007160603729747,0.6639925485679692,0.2294055558807841,213.04971432685852
0.499508724868991,-0.4441077875974814,-0.9436165124664724,0.6332657852188041,0.25053873941192534,307.73915815353394
0.4929096854591433,-0.44708686478444337,-0.9399965502435867,0.665884597021912,0.24746635665984687,147.23732781410217
0.5262318177926446,-0.4327914165811019,-0.9590232343737465,0.6683143799508589,0.24166892027204645,263.24761962890625
0.5512124604996375,-0.4262534765522476,-0.977465937051885,0.664464756902793,0.22229829794283576,248.62384557724
0.5178622745155147,-0.4001474414372432,-0.9180097159527578,0.6694518417185245,0.25288223522534864,228.25919818878174
0.5482808846359439,-0.4244864334519089,-0.9727673180878529,0.658158131241917,0.21884219408652328,158.76375031471252
0.5349303789394546,-0.415388322167535,-0.9503187011069896,0.6666399230288719,0.24885446166650438,199.3797252178192
0.551263545094874,-0.4078872782619394,-0.9591508233568133,0.672351266434533,0.2521281634434604,191.74208807945251
