run,ln_yyx_sec,loss_yyx,run_duration_sec
1,7.268130011834789,-0.8862878300766825,98.70905447006226
2,7.43473382240795,-0.9231512613451464,36.368032932281494
3,7.347014842131211,-0.820858559545069,23.602010250091553
4,8.116447569989383,-1.2201629142817578,22.823075532913208
5,8.168391724734711,-1.2346770203448116,33.00721025466919
6,7.467475535851207,-0.9103952292325401,27.748807668685913
7,7.836519882775636,-1.1075139912051675,17.573392629623413
8,7.215489479314121,-0.8947963968161466,33.83017301559448
9,6.6087298963638474,-0.6645895142322805,22.88115406036377
10,7.870160556619789,-1.0835900356005355,29.0888352394104
11,6.836834415678084,-0.7615390704336688,17.285536289215088
12,7.391135649788308,-0.872218888478582,25.520159482955933
13,6.910293126621995,-0.7073730513827663,45.557748794555664
14,8.172513015023323,-1.206776899284239,23.84345269203186
15,7.990147150723038,-1.1500325731195762,22.383583307266235
16,7.419199674134572,-1.1539946067280396,37.2311749458313
17,7.172610897062331,-0.9350416445485599,45.34181308746338
18,7.62224725495061,-0.9346485954972102,29.3306565284729
19,8.199934120898211,-1.2273098876592503,23.186766147613525
20,7.53082762469804,-0.9315225891383747,24.570300102233887
21,7.762977465816306,-1.1105806922630863,21.21235704421997
22,8.438485010254468,-1.2680079630593957,43.4001100063324
23,6.709924841711287,-0.6805463196431869,23.15155291557312
24,8.20785172518028,-1.1429514131306546,42.20358943939209
25,7.497812284027907,-0.9648240848693397,29.6685848236084
26,6.800048787254586,-0.7182774283156965,22.990891218185425
27,6.683556743442142,-0.6900767519343727,27.125847101211548
28,6.826980318451053,-0.7136803011422319,18.93389868736267
29,7.016480186183171,-0.7841244166499579,31.108127117156982
30,7.605904886410699,-0.9989936862421529,18.00307011604309
31,7.450803970544772,-0.9330937710963465,37.81007480621338
32,7.0318194893618315,-0.841624295165655,27.901933431625366
33,7.170916377809,-0.7703542667090276,19.271578073501587
34,7.597073550077958,-0.9682129221793644,18.166216611862183
35,7.48298436129639,-0.9289489475627769,33.07393932342529
36,6.795606037730285,-0.6978083375285612,13.096854209899902
37,7.847918672522516,-1.1816914726043206,11.878188848495483
38,7.436259522806654,-0.8932778430301999,18.48911452293396
39,6.641892250119886,-0.6899382958912251,16.437628269195557
40,8.420677434738762,-1.2642079836508724,22.569645404815674
41,8.019928906915146,-1.1950423946408788,21.373908042907715
42,7.3791910124114635,-0.9477752730624538,34.89494299888611
43,7.353331480941885,-0.9570907074380308,34.778056383132935
44,6.873573618916558,-0.8037642192981443,27.72349262237549
45,6.812806568781222,-0.7396452888252112,22.130155086517334
46,7.682612656894309,-1.01795797193068,16.87845015525818
47,7.470718264683859,-0.9664994525768557,28.36768674850464
48,7.208105061247923,-0.8356103939355036,13.522406339645386
49,8.027593986327163,-1.152850062315362,13.67604112625122
50,7.507699441613968,-0.9419767529080503,16.685247659683228
