run,ln_yyx_sec,loss_yyx,run_duration_sec
1,103.97041595733192,-2.5156466873269614,120.63500237464905
2,102.62028349745391,-2.4288444497470696,102.60902452468872
3,102.17127880782675,-2.4880382714015377,53.27991771697998
4,101.79363729677192,-2.4642381443379624,105.54847836494446
5,101.56389038528249,-2.417049610019292,45.66446113586426
6,104.09063756267017,-2.5081660609555403,107.4303548336029
7,101.59024406024191,-2.4414664797913233,100.6911256313324
8,101.80868407850298,-2.41948540172523,150.29273986816406
9,102.21643005648498,-2.439826774057861,97.49257183074951
10,102.48575654600613,-2.438473559639344,66.21828746795654
11,100.80002633620013,-2.3828032900767995,74.93093848228455
12,102.64062936318594,-2.5144180110891847,60.64522051811218
13,103.89872567480889,-2.509806272918385,144.8821723461151
14,101.5347890371374,-2.4312698695032693,62.36344885826111
15,102.3111157467405,-2.417364622757864,100.52251768112183
16,101.43355036440335,-2.431307042847255,54.94911074638367
17,102.5361523613402,-2.449233603230296,118.62182331085205
18,102.30949113045214,-2.4610160173277715,123.91362476348877
19,101.09694949569327,-2.4085356946939798,75.14923095703125
20,101.5211378989292,-2.4878473308825697,72.6712760925293
21,102.07892645908602,-2.454184354014491,94.80706810951233
22,101.91868913711514,-2.440876457940622,108.09042048454285
23,100.79776931894045,-2.3989553381428195,76.75480771064758
24,102.18898603502329,-2.4792938146132775,27.63025426864624
25,102.74155183543434,-2.4739275357950192,40.25744032859802
26,102.4173154960598,-2.4162230639947575,69.98204898834229
27,101.11326107936695,-2.424717932439547,34.433486223220825
28,102.25911712204812,-2.4543572773695215,82.69686579704285
29,102.24909683769242,-2.4928930572020795,89.84922218322754
30,102.34360807250758,-2.477342795067301,44.61685013771057
31,101.14464125170176,-2.4138710302412227,33.12449073791504
32,102.07917723878154,-2.4260098528345164,43.97924780845642
33,101.85133843367106,-2.475387115909961,29.040282726287842
34,102.20175399256466,-2.4749077281897973,21.69262933731079
35,102.0887940949314,-2.476196438630272,51.44014239311218
36,100.8547399236831,-2.394025618888431,33.139232873916626
37,101.0743466127016,-2.418600478248704,26.784074544906616
38,101.31992535540371,-2.474039671355885,19.10018229484558
39,100.86193621059797,-2.4111140590024154,56.70190715789795
40,102.22623227154021,-2.438422574286861,57.72407102584839
41,101.91380438478505,-2.457650955300866,56.7305862903595
42,101.29853275702955,-2.423474379961048,27.462238073349
43,102.231945687212,-2.4567726013011018,38.176413774490356
44,102.28336642825819,-2.422719885334443,29.320392608642578
45,102.11183311652398,-2.437754098387061,33.982516288757324
46,102.93411793119698,-2.459547428630861,59.04053044319153
47,102.41951799599434,-2.4093694832502504,46.5816376209259
48,103.18876835679784,-2.5265652094777185,34.16346073150635
49,101.99626729075034,-2.468699526629506,16.470077753067017
50,105.41471074114436,-2.5404043415152273,75.59309196472168
