run,ln_yyx_sec,loss_yyx,run_duration_sec
1,7.503310854805528,-0.9115388157448705,100.23797798156738
2,7.4210264348240305,-0.9275878725939346,18.786810398101807
3,7.247807738797019,-0.8273669965510179,21.67687201499939
4,8.077636115310346,-1.219448343161466,18.756924152374268
5,8.399046815577623,-1.2406902228711802,17.834826946258545
6,7.502280356380401,-0.9060003148224012,21.449881315231323
7,7.965199944480346,-1.11766744188227,25.3950412273407
8,7.3114095388663225,-0.8685945767243468,25.49786138534546
9,6.656198944637738,-0.6776188634875254,26.09350848197937
10,7.940733871973346,-1.0908908477738126,20.6509530544281
11,7.0647462001332855,-0.7445586977892471,26.523786544799805
12,7.3798831697154395,-0.8924706992933986,15.404780149459839
13,6.969659683675812,-0.7299994689851251,23.25882053375244
14,8.100027826141103,-1.2060610659893718,18.259767293930054
15,8.195309891105186,-1.1705378838092573,25.18776822090149
16,8.419330400961208,-1.2745022794872831,31.462080478668213
17,7.482305568818406,-0.9395153997919936,21.70525336265564
18,7.6689756104998175,-0.9274365187043453,23.10667872428894
19,8.14776909481808,-1.2164421588666683,12.247870206832886
20,7.452433775903829,-0.9232315221248384,25.757599115371704
21,7.967964353224884,-1.1110495901178221,19.520398139953613
22,8.31845269437809,-1.2596156516138526,21.829856634140015
23,6.890707325837539,-0.6756992762690985,18.376709699630737
24,7.911291863726178,-1.1346216469430852,23.4376540184021
25,7.656215718737498,-0.9717383786177529,17.3402681350708
26,6.801558309179719,-0.6884069851265348,17.500457763671875
27,6.622904349445573,-0.6833113384387693,21.198471307754517
28,6.969688523563477,-0.7178826099660583,16.509239435195923
29,7.209095465195075,-0.770000829654395,16.307831525802612
30,7.689043951843753,-0.9889062292642748,16.882192373275757
31,7.343641278686223,-0.905919152489441,21.383528470993042
32,7.111428130497472,-0.8409270564069424,20.5056893825531
33,7.119586301647383,-0.7596129694928799,22.3954439163208
34,7.5678721086986345,-0.9627076547642403,17.81470561027527
35,7.480740477353623,-0.9311603224964227,24.36398482322693
36,6.865720025116873,-0.6917112116623488,19.829813718795776
37,8.24118008414337,-1.2230898069666267,29.066877365112305
38,7.16497465753798,-0.8251569514084426,14.814237356185913
39,6.813151240609422,-0.6832629250282727,9.783019542694092
40,8.354162102603333,-1.256955821545825,15.866864442825317
41,8.03695991569956,-1.1824710006375785,16.708251953125
42,7.68508022581946,-0.9635627329613645,18.490490674972534
43,7.63061222919744,-0.9728865517823347,13.426506519317627
44,6.958371329596335,-0.7718417507154727,16.698973655700684
45,7.103628699413646,-0.7768716516311623,25.514675617218018
46,7.912905490611665,-1.039314596832591,17.677305698394775
47,7.530460443689223,-0.9506707015382663,24.085004568099976
48,7.319063363688031,-0.8506249747565084,16.155340909957886
49,8.201615275325553,-1.1694221891011587,13.34217357635498
50,7.6479689176889085,-0.936672081095077,29.10198163986206
