run,ln_yyx_sec,loss_yyx,run_duration_sec
1,164.46343949842608,-2.8456566266463716,174.8940131664276
2,161.8483953708306,-2.7760800269994617,112.83403301239014
3,161.951188421554,-2.7684715195157183,83.9837760925293
4,164.8914354049315,-2.8858241986880797,85.31488132476807
5,164.64236036213276,-2.853063600816973,70.98943281173706
6,162.57505080627345,-2.7737638136027583,109.94866466522217
7,164.66185502264193,-2.892873747100729,107.95192813873291
8,162.32836965015463,-2.78755872965333,152.36632871627808
9,161.75465697481775,-2.781742552497515,94.47382974624634
10,164.93799428429423,-2.8955746316372597,136.7537486553192
11,158.84998580737795,-2.712109277926193,90.4769389629364
12,164.24094103089794,-2.856099503240971,134.06604027748108
13,162.65865951513143,-2.822773515159046,85.86937952041626
14,164.40998711204995,-2.8912632926399935,57.16933465003967
15,162.30991677366356,-2.8321368177652833,92.57929968833923
16,164.5012983729567,-2.86262229681805,61.53817319869995
17,162.01770743939142,-2.743815427746024,56.38584351539612
18,162.47230208678485,-2.7920632212583874,62.358492374420166
19,161.24102420546166,-2.815177473570038,44.287582874298096
20,163.5134987160371,-2.8190223729239148,69.83487129211426
21,165.18988436050364,-2.89741997235338,79.10967445373535
22,165.3296053298266,-2.867359628039057,61.18221640586853
23,159.75353395253478,-2.7310472613537526,111.64280295372009
24,163.65216681853326,-2.8777412510613405,104.98042511940002
25,162.73272592569583,-2.7996146169855867,85.19293451309204
26,160.6825393092832,-2.7349474118828696,83.72811460494995
27,159.82510673114095,-2.7230300974103296,86.00467324256897
28,160.58495517865035,-2.7879055096504306,89.20852398872375
29,162.79210761472828,-2.8194041803864316,82.09941053390503
30,160.0342614969903,-2.7309441123441642,56.111711502075195
31,159.66419543157718,-2.698517424101226,71.54992246627808
32,161.55434629031367,-2.7669732419286364,99.24560475349426
33,162.67305608363705,-2.8046298705164845,77.96841073036194
34,160.8340634698752,-2.745839093045891,60.47462058067322
35,163.0319617606859,-2.7969253813059147,71.0097815990448
36,158.96826154185993,-2.734522374218232,114.96242880821228
37,165.59723299439474,-2.8931340828725562,55.502421379089355
38,163.33510982714824,-2.8157012757439737,90.29464149475098
39,161.280312762315,-2.749313882331014,77.97762417793274
40,164.18553807018998,-2.876499660888834,79.16004514694214
41,165.33606660730064,-2.8890924796274438,72.5738296508789
42,160.74379399298653,-2.7297119140625,71.75958609580994
43,161.76151723340513,-2.7415523299008036,59.882731914520264
44,161.65706176137618,-2.7577282561143557,47.39083385467529
45,159.36170125082836,-2.757177168111125,67.25774335861206
46,162.40647020308705,-2.7762808565275017,52.43678164482117
47,163.4500163877844,-2.80792353625642,85.10971736907959
48,163.1020272773084,-2.838407607738983,96.23336172103882
49,163.9084124385631,-2.882217324309352,50.41283679008484
50,165.85309071611994,-2.8598849044405443,60.346410512924194
