run,ln_yyx_sec,loss_yyx,run_duration_sec
1,26.898329647681535,-1.8248377344629787,84.29956531524658
2,26.612787405243786,-1.8277504952462227,61.02295732498169
3,27.555484275616763,-1.902017111105246,45.26132917404175
4,26.369884121100267,-1.7705657867339997,56.19951868057251
5,26.716339161101203,-1.8299273150103228,62.51077914237976
6,27.389886782941794,-1.9037208900795326,43.81176519393921
7,26.298539418324573,-1.7439921061197916,34.33018398284912
8,26.796775078138033,-1.8183821852858717,35.02786922454834
9,27.392919957718135,-1.8997223450256897,38.445616245269775
10,26.35817523545681,-1.778164718673752,23.20557975769043
11,27.995892943073283,-1.9705540195957676,40.396703004837036
12,27.10935828145854,-1.8683780154666385,15.088352918624878
13,26.832040236199738,-1.8268353986310528,18.310783624649048
14,26.76196420378712,-1.8076108823667418,20.75668501853943
15,27.17765595934476,-1.8667500813802083,18.305328130722046
16,26.737878857047154,-1.823253734691723,12.428419351577759
17,26.784124384801466,-1.8130918027402403,22.27471113204956
18,27.095715920021583,-1.8831590440538195,25.846972703933716
19,26.73564344878733,-1.8254660483237144,18.927078008651733
20,27.394847893466384,-1.9035527867955846,20.068317413330078
21,26.828234225110528,-1.8383805375199418,10.548866510391235
22,26.606227991663538,-1.816782835081175,20.663135528564453
23,27.358571677145896,-1.9178374969207488,20.518937826156616
24,27.03742633388597,-1.868101707664696,14.540492534637451
25,26.882565448912455,-1.849571360911693,14.623648643493652
26,27.593425275535957,-1.9421187667159348,16.822855234146118
27,27.92123806325857,-1.9759474654097458,20.248778104782104
28,27.487981594224436,-1.9071760022962416,12.276428461074829
29,27.40203610218291,-1.8590280160531625,15.662014245986938
30,27.02564542765422,-1.858897972679711,16.314830541610718
31,27.228258732691025,-1.8886732313368055,20.234999179840088
32,26.753390983757193,-1.8589383511929898,19.588640451431274
33,27.718328365800698,-1.9544928290106514,15.033721446990967
34,26.83722294853447,-1.8603252422344219,14.681333541870117
35,27.0343488387476,-1.8236297424133117,22.220222234725952
36,27.700974174043836,-1.9396398687505865,22.608474731445312
37,27.043528693732796,-1.861756984034816,16.194945335388184
38,27.658360145953246,-1.9285104562570383,12.192247152328491
39,27.607909723851456,-1.913338032857076,17.507312774658203
40,26.923539623607983,-1.8631105898378848,15.869857788085938
41,26.627407584668,-1.8091207784933372,10.429819107055664
42,27.0887077627758,-1.8701005815385698,18.577633380889893
43,26.801176644092006,-1.79040893921265,7.1663336753845215
44,26.51509978728729,-1.8303803864900057,18.259270668029785
45,27.318608560709144,-1.9285409555062876,19.347229957580566
46,26.54953116853833,-1.7867015116923564,14.260267496109009
47,26.73547724742972,-1.848768482838307,21.062828540802002
48,27.259983801835688,-1.9008307746222786,13.67797327041626
49,26.511784070203014,-1.8085922653610642,10.659488916397095
50,26.971172932698323,-1.7846532506627721,16.99690556526184
