run,ln_yyx_sec,loss_yyx,run_duration_sec
1,9.481896138196115,-1.6111360990084134,26.635952711105347
2,8.48861777635884,-1.2768148568960336,16.711399793624878
3,8.731510181290066,-1.3639695387620192,11.42095685005188
4,8.848858028053218,-1.411901339017428,11.51199460029602
5,8.392472719267495,-1.2415502225435697,10.422243356704712
6,9.075657903896234,-1.4528343787560096,14.462734937667847
7,8.73908044183193,-1.3555091036283053,15.551490306854248
8,8.671960001836272,-1.2698064246544472,19.258436679840088
9,9.442240882495325,-1.6167672025240385,13.767145872116089
10,8.70316838858841,-1.35810793363131,9.074672937393188
11,9.217389416816907,-1.521930189866286,10.558905363082886
12,8.949510148946647,-1.3894094848632812,12.979940176010132
13,8.58519831897703,-1.2678256225585938,16.52294683456421
14,8.743323254707532,-1.3879295935997595,9.465608596801758
15,8.457971715578259,-1.2718538959209735,10.70070743560791
16,8.47041758188101,-1.2402774282602163,11.654852628707886
17,8.43374378130008,-1.178065185546875,16.84586453437805
18,9.096158138438167,-1.411309814453125,16.534668922424316
19,8.407172117471287,-1.2497164682241586,9.257686853408813
20,8.697201955003004,-1.2959795673076924,12.645682096481323
21,8.551995718566372,-1.337093458909255,14.607796430587769
22,8.34240104437934,-1.2480171555739183,10.763277769088745
23,8.97957203901242,-1.4139236684945913,8.937812805175781
24,9.062221272786458,-1.4585166579026443,11.342705011367798
25,9.012186945362581,-1.4047227125901443,17.38844108581543
26,8.95727912618523,-1.3784992159329927,11.295926332473755
27,9.174780892761751,-1.4570839045597956,11.786152601242065
28,9.541091164404714,-1.633861342210036,11.917325496673584
29,9.509084387520032,-1.5718618539663463,12.433098554611206
30,8.688891791866986,-1.2977578970102164,8.33918023109436
31,7.81918280060597,-0.9380158409705529,13.448033809661865
32,8.741415010683761,-1.335793691781851,15.139307260513306
33,8.821526026225294,-1.3182430326021635,18.00207233428955
34,8.656348057099692,-1.256937725360577,7.1917712688446045
35,9.110664457298345,-1.4156471604567307,12.087510585784912
36,8.890373610276441,-1.3849415001502403,11.790207147598267
37,8.70829697056958,-1.2981446721003607,13.035955429077148
38,9.019709993072249,-1.3666710956280048,8.681057214736938
39,8.892281854300213,-1.4088233126126803,15.986689805984497
40,8.378070691439635,-1.2671658559945913,13.24670147895813
41,8.870437111044337,-1.4245511568509615,13.67422366142273
42,8.183748311465012,-1.080953603891226,15.86194396018982
43,8.448086616920406,-1.1494393451397236,15.931586265563965
44,8.705627683877536,-1.3364245370718149,10.944182872772217
45,8.153565922976762,-1.1253147536057693,10.316550970077515
46,8.55441414304554,-1.1866370567908653,9.685594320297241
47,8.594425256660658,-1.2606158682016226,13.648690700531006
48,8.650948177500666,-1.2843887681227464,12.914016723632812
49,9.165763946481036,-1.501112999549279,14.092601537704468
50,9.09856246953459,-1.4698800424429086,9.915738105773926
