run,ln_yy_sec,loss_yy,run_duration_sec
1,246.58188967961885,-3.1961892567285535,114.61772441864014
2,239.99025866765436,-3.0466644226826323,56.6748833656311
3,245.29896602670127,-3.149723641814769,125.91633653640747
4,243.33909968325077,-3.098146058420686,69.60706973075867
5,240.6011125384097,-3.0670024092093584,58.449355125427246
6,246.29525824795672,-3.1742126045732997,131.31995344161987
7,242.94374148356746,-3.1075875557956976,94.44132661819458
8,242.13042262082067,-3.0736469681091854,73.44066715240479
9,243.64550555111364,-3.114052298959117,108.01734209060669
10,242.48168535056018,-3.1185551559854434,116.97067761421204
11,239.52230718568075,-3.0322785781632136,83.35706281661987
12,243.40810354642872,-3.1102953212818054,98.79719161987305
13,244.9701752360105,-3.1601070819934036,90.0370409488678
14,242.72380798522923,-3.0973157942794067,90.41132497787476
15,240.98180850487043,-3.059852184575181,67.99655961990356
16,242.17858609909177,-3.0994274005561566,64.50151014328003
17,243.33376993972036,-3.1023485221213316,74.24929761886597
18,241.31194804698524,-3.0986863438514134,52.37491321563721
19,240.9410414053763,-3.0676449691461,39.14149284362793
20,241.7723073636848,-3.1215389719261477,46.606117248535156
21,242.94844035949632,-3.107975353807556,55.56069016456604
22,241.27938222631138,-3.0750459138699617,51.3027458190918
23,238.82234870471837,-3.040205133700234,39.78257727622986
24,243.18560306957377,-3.1215149046347355,89.60185503959656
25,244.2425891049107,-3.128352977877199,71.72014164924622
26,242.5587599682271,-3.069198331383454,103.67841577529907
27,240.14512578681055,-3.0369967318088023,46.69514036178589
28,241.3119045388748,-3.088189628944831,38.26404786109924
29,241.50394933841278,-3.093312586164578,40.715497732162476
30,246.11937671145185,-3.146846475207383,114.59808039665222
31,246.9737454764107,-3.100368126216225,109.90574884414673
32,240.10442394948214,-3.044500869637587,29.516223669052124
33,241.40320630865966,-3.075729213668311,41.584017753601074
34,245.64222326411755,-3.1378772754613573,49.12468385696411
35,242.02669928550154,-3.0999916843833777,32.575560569763184
36,240.2929445920735,-3.037295081251911,32.38309645652771
37,240.5619987471127,-3.0731553454556546,38.764020681381226
38,242.017997663411,-3.115560282410374,35.07983636856079
39,239.91194406883957,-3.042898741280659,35.84720063209534
40,242.23814870230146,-3.098369542052723,49.56831741333008
41,242.68182265864243,-3.0993717334622803,63.65226864814758
42,246.07136551156734,-3.1343064977828696,90.318612575531
43,242.87143100399516,-3.0999305745909664,42.47951340675354
44,240.59362914341182,-3.0431397012569374,29.16896390914917
45,246.89573543436913,-3.1545756123564046,102.6577661037445
46,242.9966908539883,-3.1081814414727567,35.32540202140808
47,242.1386456536962,-3.092821032405965,42.370073556900024
48,240.6083131306896,-3.091286179936624,39.04870867729187
49,244.27978853934772,-3.1150829095224166,43.59986400604248
50,244.52049716042703,-3.1693283223150455,56.990840911865234
