run,ln_yy_sec,loss_yy,run_duration_sec
1,1.9738971962546807,0.04713692221530648,43.912389278411865
2,2.351124972557837,-0.20421950761661972,3.963897943496704
3,1.7774916599086397,0.02066998980766119,4.368844985961914
4,1.9630558506770959,0.22915844584620276,4.6703386306762695
5,2.190290439418428,-0.05065864740416061,5.241479158401489
6,2.0180232278197927,-0.04800345176874205,4.013172388076782
7,1.9086843579314474,0.1919607118118641,5.503468036651611
8,2.2626409642024865,-0.1939336200093114,4.601834774017334
9,2.007629933418846,-0.0012582401896631995,5.253641366958618
10,1.831974209630212,0.19619937275731286,4.419782876968384
11,2.054114196146489,-0.07181799134542775,3.232232093811035
12,2.073994123079364,-0.040847057519957077,3.935542583465576
13,1.9212139516036948,-0.030389697052711665,3.745102643966675
14,1.8111555781598547,0.1648550033569336,4.017563343048096
15,2.0795571672700786,-0.017317153686700865,4.565176486968994
16,2.039387312896492,0.04464521796204323,4.183854818344116
17,2.1091503922021357,-0.08789237155470737,4.353139162063599
18,1.9072012921513204,0.024471327315929325,5.45965313911438
19,2.064446864362219,-0.028907554094181505,2.934260129928589
20,2.0231369464095557,-0.07971098256665607,5.412876844406128
21,1.8477989183963115,0.20508347001186636,3.5788049697875977
22,1.889891514938315,0.03885344571845476,3.2579047679901123
23,2.1500113486750796,-0.13948095676510833,4.795956373214722
24,1.9788090096210016,0.11884907789008561,4.746296167373657
25,2.1666524172445296,-0.1434517128523006,3.9640564918518066
26,2.3137193445210618,-0.167705214300821,4.771796464920044
27,2.26993831782378,-0.1367362931717274,4.7377769947052
28,2.0308779817526963,-0.029425665389659794,3.7982308864593506
29,2.1237137850187238,0.005507297294084416,6.23744535446167
30,2.1409298010143507,-0.1000124687372252,6.979167699813843
31,2.1273721110420323,-0.027029497678889784,4.443655490875244
32,2.2829021260658284,-0.15487771810487258,4.107527256011963
33,2.0789002925665803,-0.06797328106192656,5.1700825691223145
34,2.307797822976913,-0.15529478427975676,5.992377519607544
35,2.1823809980052387,-0.04984322814054267,4.626549005508423
36,2.354110402543416,-0.16062132147855537,4.851564645767212
37,1.9005041923818662,0.10810190023377884,5.3712990283966064
38,2.078099772036846,-0.04167717556620753,3.6463937759399414
39,2.3094145212493817,-0.1782314611035724,3.902972459793091
40,2.0162284742646133,0.03328965431035951,5.847662687301636
41,1.8928889609245676,0.17647408330163292,3.5958733558654785
42,2.108269947061859,-0.06699784966402275,3.8501956462860107
43,2.068058036685914,-0.0577915768290675,4.618078708648682
44,2.4490258842290835,-0.15277285908543786,4.352064609527588
45,1.826268794037575,0.11983349156934162,5.992606163024902
46,2.228091503113739,-0.035899173381716706,4.6856067180633545
47,2.27642823261192,-0.1782886039379031,3.5293381214141846
48,2.147672962119721,-0.08603037235348723,6.353676795959473
49,1.8875964588096283,0.13966138972792513,5.815619468688965
50,2.1617722824254395,-0.05462520067081895,5.742983102798462
