run,ln_yy_sec,loss_yy,run_duration_sec
1,26.73009066969838,-1.8162789324860074,67.55482745170593
2,27.076129412507775,-1.8522903487931437,39.64853477478027
3,27.02586454057836,-1.8977361240671642,45.6361722946167
4,26.51404120867019,-1.777845213021805,32.74561548233032
5,26.899529133628732,-1.8458851464114971,25.946608304977417
6,27.42208004379146,-1.9045465725571362,15.282862424850464
7,26.514173375958748,-1.7674630054075327,50.75689697265625
8,26.854771232055867,-1.8203981314132462,29.92960500717163
9,27.375592953526635,-1.913478311567164,38.31900930404663
10,26.63128736104633,-1.8011086717292444,22.97538733482361
11,27.878233412365258,-1.975734717525653,44.18452310562134
12,26.74939810776845,-1.8523610220382463,40.07724928855896
13,26.963275068990985,-1.8385797574626865,26.494788646697998
14,26.72712791964656,-1.7758239381704757,28.187429189682007
15,27.217105100150288,-1.8669217419980177,38.408629417419434
16,26.892397607017003,-1.8378713306028451,31.987802505493164
17,26.697668381724192,-1.8013640355352145,21.84920382499695
18,27.190856125945793,-1.8892188593166979,25.07180666923523
19,27.243516529980305,-1.854666456535681,29.01899552345276
20,27.161470932123237,-1.8884292283698694,29.29970955848694
21,27.025545136297676,-1.8544654504576725,30.101948976516724
22,26.829039913064886,-1.8330127135319496,25.219032287597656
23,27.765489208255598,-1.9482251523145988,34.0377562046051
24,26.705548856304418,-1.824336229011194,27.24189519882202
25,26.893810144913456,-1.865765872784515,28.14459753036499
26,27.47065427582141,-1.9498457359200094,30.078401565551758
27,28.14035694088153,-2.0013044214960356,30.791749715805054
28,27.271648888046744,-1.9055504551218516,23.059471607208252
29,27.361018756478025,-1.878656743747085,25.05770516395569
30,27.069735819923817,-1.871635304920709,26.862749576568604
31,26.80075611331364,-1.8639818971548507,22.36636471748352
32,26.61659751762023,-1.8462820935605178,29.679229974746704
33,27.762972522802652,-1.9753249438840952,31.7913818359375
34,26.834723106472843,-1.8603343633395522,28.052699089050293
35,27.311544134794772,-1.8481960376340951,39.5340051651001
36,27.664951203941232,-1.943806698927239,22.87826943397522
37,27.09226208216729,-1.8640647227728544,22.337879180908203
38,27.284072613171123,-1.903169528334888,16.535534620285034
39,27.40371980462272,-1.939735162080224,21.0925509929657
40,26.89632132339604,-1.8282448930882695,21.341422080993652
41,26.629574693265443,-1.8084207927646923,20.621933698654175
42,27.00199457756789,-1.8692893139284048,19.493858098983765
43,26.661966692902674,-1.793649701929804,21.516486406326294
44,26.970602093050374,-1.8684762892082556,32.84067749977112
45,27.519638777142934,-1.9262335842758862,14.406301975250244
46,26.449824427342456,-1.795344967059235,19.600066661834717
47,26.692219234556383,-1.849779398903918,29.802618265151978
48,27.11666897478752,-1.8937472306436567,20.429569005966187
49,26.613907362601058,-1.821313330806903,18.218337774276733
50,26.660033746307526,-1.7798217409048507,33.91475248336792
