run,ln_yy_sec,loss_yy,run_duration_sec
1,73.01793768540476,-2.185884831964313,73.1096522808075
2,72.36570200858705,-2.0839882298519736,79.0998306274414
3,74.60309588374855,-2.283248098273026,46.36918091773987
4,72.36878623946009,-2.175915691697904,58.18147897720337
5,72.21733139773944,-2.1195304581118037,32.60772085189819
6,74.10371796428753,-2.2601459703947366,42.46699070930481
7,72.48479699081157,-2.1741269806169674,35.45703434944153
8,72.30053466670704,-2.093904746906556,60.2505156993866
9,72.1347013044208,-2.1300755252161108,43.85938906669617
10,71.85960428699383,-2.1593055827819003,45.12267589569092
11,72.13021415791174,-2.0953550527845777,91.64173364639282
12,73.18774506552384,-2.25611098626836,76.72935080528259
13,73.09488515157503,-2.2037167646018205,47.59653425216675
14,73.08440968423815,-2.196998564441172,34.37227654457092
15,71.69582889822819,-2.131816394296971,54.311047315597534
16,71.01437763976013,-2.1228402370046666,33.004305839538574
17,73.60216197736042,-2.2747963502620103,54.5456862449646
18,74.13808666796291,-2.246450099688265,78.95052814483643
19,71.89480818947199,-2.1287728093683063,75.77126097679138
20,73.89847741143072,-2.2899671650283047,80.4038872718811
21,72.47809356512649,-2.1820912542074664,47.10053825378418
22,71.98487864859581,-2.147421432737913,38.94232416152954
23,71.81507126847673,-2.1016297656728122,75.4729552268982
24,73.79415944331821,-2.2447121889821755,78.9645528793335
25,72.62405137943271,-2.220285904509639,19.289942741394043
26,72.57977492525373,-2.109612207867962,67.30171298980713
27,70.75547692852832,-2.0932269503758034,37.82060885429382
28,72.47009094130372,-2.1441754531393435,30.606071949005127
29,71.740367375561,-2.193574723765491,19.19505786895752
30,74.0541464588752,-2.249941146271611,58.8278124332428
31,75.0069554460127,-2.2994706899766677,78.4087061882019
32,70.71040894607218,-2.0607968576681075,23.562028646469116
33,73.25080530454194,-2.2762358237071605,34.299418926239014
34,73.11607627413981,-2.22770153405179,33.01679539680481
35,73.77520097637655,-2.244718882678626,51.77535843849182
36,72.49377674264544,-2.0978456606917457,45.722302198410034
37,71.72779026417788,-2.1421392994090422,33.141608238220215
38,74.96677856242776,-2.3313955580152235,72.21790051460266
39,72.43478878014288,-2.09624388004896,44.123172760009766
40,72.16155321887112,-2.140030067845395,27.521138429641724
41,71.98386330887477,-2.1669441363219093,32.075798988342285
42,74.9817138821952,-2.295259309019278,61.09314703941345
43,73.36412485975113,-2.242502581854345,17.166324377059937
44,71.76895519340533,-2.079980408984853,46.21995711326599
45,74.054261094005,-2.2022511289636246,50.871893882751465
46,73.38377113747153,-2.2408756251434365,48.560378551483154
47,71.86637867728308,-2.1055560071144432,36.66568207740784
48,74.37924622815517,-2.2960522431054926,46.895525217056274
49,73.63694009221365,-2.2589270303415696,38.045804262161255
50,74.33639452487505,-2.2125883030045133,51.22962403297424
