run,ln_yy_sec,loss_yy,run_duration_sec
1,28.984086217873873,-1.7934311355248769,134.4537317752838
2,29.318429814338625,-1.8592549653050676,90.578200340271
3,28.755337406170263,-1.7743666593072973,68.10470533370972
4,28.966078572672718,-1.7894290780160778,73.18802261352539
5,28.926366020560906,-1.8024785879728507,87.31690073013306
6,28.968760737975366,-1.8176763418791007,72.61360478401184
7,28.949201563306833,-1.834098369583789,40.77560210227966
8,29.062141354589066,-1.848154926247907,48.5031578540802
9,28.60993653737907,-1.791464128280481,62.86242151260376
10,28.94402429653803,-1.8326922917770128,60.403443813323975
11,29.224427485562465,-1.8659168408176428,75.11716938018799
12,28.68963398454111,-1.815572013875837,29.098623275756836
13,28.567503306821806,-1.7633242182160676,74.36866784095764
14,28.596429428008815,-1.785196027969519,44.66823625564575
15,28.731880151261883,-1.792485274142291,45.76762509346008
16,29.091796474550645,-1.8300377463564448,36.92891311645508
17,28.320568038896862,-1.7058843630399125,49.93859624862671
18,28.205336715617594,-1.6918854877686749,65.57446432113647
19,28.919150308162095,-1.8111408415096193,43.86471891403198
20,28.798411605461393,-1.8100496170102345,35.659759283065796
21,28.88610603163348,-1.8103009657236708,45.76507353782654
22,29.041784407676666,-1.8227948521968118,58.79288840293884
23,29.471775394303197,-1.8825118292740226,52.038896560668945
24,29.29077737780303,-1.8565096847342297,50.69864630699158
25,28.66371188849307,-1.754168711183109,70.2062976360321
26,29.29350906000357,-1.8856101726951202,60.129623889923096
27,29.519765521179796,-1.9046817068326272,33.49582576751709
28,28.58245190810856,-1.779744877718784,46.95589065551758
29,28.47264543608757,-1.7552370433275526,45.82659602165222
30,27.912306717629928,-1.6607273908962377,23.961703777313232
31,28.194888650161747,-1.7215308204513224,35.188645124435425
32,29.19655222298634,-1.8517252826638533,55.0724081993103
33,28.761477501509248,-1.7914421869927641,53.23745274543762
34,28.046216915170707,-1.6724037600058945,32.206395387649536
35,28.159173212085577,-1.681397952689311,29.21431064605713
36,29.818096578181002,-1.9099620654323572,55.32133460044861
37,29.153340476756615,-1.851754381983837,42.20720720291138
38,28.55004584937504,-1.780403082979514,21.011834144592285
39,29.906852866719063,-1.9106398259700486,36.78208827972412
40,29.099218507357353,-1.8429101242140513,46.067028760910034
41,28.917532756164196,-1.8004682821416673,49.09447479248047
42,28.186181928948535,-1.717491020590572,22.35910391807556
43,27.826950589413997,-1.6698323411978027,29.92747974395752
44,29.100184086866307,-1.856951580600311,30.321426391601562
45,28.59785991617023,-1.7781670738791688,30.380685091018677
46,27.808436771478803,-1.6307756977696573,24.423633098602295
47,29.14329679930024,-1.8540752362918176,29.55772876739502
48,29.257507524295114,-1.854959712124966,47.98984217643738
49,29.0548128537006,-1.8374032113902747,31.132391929626465
50,28.530728757318432,-1.765061501012336,23.47223949432373
