run,ln_yy_sec,loss_yy,run_duration_sec
1,60.03389137078394,-2.068953831100357,107.63921475410461
2,60.22618963233922,-2.0213806784743857,32.26974010467529
3,59.74312206353652,-1.9637298541254637,25.545060634613037
4,60.136383426775105,-2.018215105734563,45.92606282234192
5,60.281937443604335,-2.0352304971909128,75.00060749053955
6,60.77798588261147,-2.0273244361589016,49.49508619308472
7,61.16543972689917,-2.0495552825714087,65.61392784118652
8,60.453414957537966,-2.037436223303828,64.56587409973145
9,61.257655260645166,-2.0218984603347714,98.31131267547607
10,61.079659994963286,-2.0488770249109582,80.9343056678772
11,61.766072676985125,-2.02228588231369,72.05377316474915
12,59.50921508671318,-1.9584268373923621,43.9790575504303
13,60.35680144377742,-2.087653765522175,72.06150937080383
14,60.23553738861858,-2.035452999477125,51.18301749229431
15,60.96834466229697,-2.046153619489026,62.98938250541687
16,60.39181045735905,-2.0451543247689723,46.271201848983765
17,60.86489652369395,-2.109300616073929,22.96302819252014
18,60.77940634820622,-2.054724435584614,61.02273201942444
19,61.145618768523065,-2.055476718241345,68.42409825325012
20,60.37544778637325,-2.006372781335323,73.57642078399658
21,60.05988589116806,-2.024571376299531,41.933351039886475
22,61.21482275963394,-2.064012598504008,72.0230062007904
23,59.9830277758331,-2.0249071465724326,39.91350507736206
24,60.48321741838187,-2.0382442084456387,67.39849615097046
25,61.009822257663984,-2.0712134137737155,61.207260608673096
26,60.22523901305657,-2.037950347498731,29.35136890411377
27,60.43570830756636,-2.0252432415913346,33.411179304122925
28,61.676173594824434,-2.017365553104654,57.026904821395874
29,61.517698804412085,-2.0458126361882174,61.91952562332153
30,61.32020491677751,-2.084693449346734,53.97038507461548
31,63.14650299528999,-2.164759678387969,53.3771493434906
32,60.21392445826138,-2.0116071741108934,31.27246069908142
33,59.64501706090148,-1.9671824681461776,42.6817843914032
34,61.80288458920626,-2.1208141095095474,50.82795262336731
35,61.46609219668861,-2.0905981007759995,57.288901567459106
36,60.272507737386825,-2.038218912441368,40.35603404045105
37,60.06142655000544,-2.023495595350348,43.315666913986206
38,60.06740889549108,-1.9784292767475846,39.27557945251465
39,60.39347677276829,-2.027902039651008,45.73675870895386
40,61.13636935216949,-2.0592826730027918,42.399502992630005
41,60.66627719024199,-2.055790508337563,52.28809452056885
42,61.91825917547605,-2.1297589646304433,49.13761234283447
43,62.07058772052646,-2.13937896668694,49.929357290267944
44,60.11746938104795,-2.011746746523645,28.88516402244568
45,62.21707050332151,-2.1519756418621796,44.66646432876587
46,60.97109271688992,-2.0806038204076676,31.8933424949646
47,60.47140023729931,-2.0404394059513704,30.22561264038086
48,59.588324093682914,-1.9704504042438218,38.76572227478027
49,60.96322005949742,-2.0561210313987677,43.99415159225464
50,61.83318421300834,-2.0938378010634713,47.34299659729004
