run,ln_yy_sec,loss_yy,run_duration_sec
1,110.08052469847615,-2.475411406553728,82.27606225013733
2,109.3142718720714,-2.4239964020145397,46.35566592216492
3,109.43271525367784,-2.4524406201180455,58.37471127510071
4,110.61089341083144,-2.486124712016163,52.25498557090759
5,108.77335354677952,-2.4256488757819707,60.609360218048096
6,109.11546398034665,-2.4606950029592025,39.493567943573
7,111.2084614138552,-2.491665960971133,77.23900723457336
8,109.2712560432896,-2.409203461824832,47.43928098678589
9,112.17475364671802,-2.4900614527821476,42.03942918777466
10,109.30493197714715,-2.4755418690661517,46.97628164291382
11,109.60077887051192,-2.431400613444611,39.37489128112793
12,109.90064725889074,-2.4883602117532755,75.49065661430359
13,109.72707997001845,-2.5180456375660993,36.22183704376221
14,110.11755732735898,-2.491131863135735,63.33002710342407
15,109.75355208760422,-2.4375393065977256,48.303231716156006
16,108.68783411215809,-2.4156578732927745,57.54521727561951
17,110.1058851832938,-2.487433852304832,32.45937514305115
18,110.08414295415275,-2.4929912850677054,28.145302772521973
19,110.71053712062418,-2.450999231628407,37.69370675086975
20,109.72217570780617,-2.461156222715966,27.71325397491455
21,109.5823824380357,-2.4917932113891452,41.39986324310303
22,109.97136671999161,-2.439600050166587,46.49988293647766
23,110.72723340886682,-2.4703595622774377,66.30623722076416
24,109.28810490857884,-2.4549029076629356,38.12356472015381
25,110.64220440046662,-2.5109989083812434,33.76246476173401
26,111.2844447830639,-2.4685169971380936,63.06106925010681
27,110.71526700906891,-2.482619558229448,47.983912229537964
28,110.48642323588415,-2.459787621143685,34.97671842575073
29,111.5396080967878,-2.5018783995648968,37.848238468170166
30,112.13815695225404,-2.529577343393935,49.66017150878906
31,111.97685031891241,-2.553604567036271,25.864875078201294
32,109.81068129319686,-2.4280311049570455,43.8422167301178
33,109.6168757489286,-2.475948207052871,34.885682821273804
34,112.59435142323893,-2.533598872191289,60.17486238479614
35,112.38434001694928,-2.520542464510164,59.793699502944946
36,109.28755999055527,-2.444955029820248,22.93618392944336
37,110.24920952185713,-2.4628938933999063,38.41178750991821
38,110.90781924188289,-2.4710160950704445,55.203736543655396
39,111.1275955791552,-2.457520909394013,40.34691882133484
40,110.68123142931579,-2.4485119605311567,39.67167258262634
41,110.77600357197768,-2.4931660626856686,54.145931243896484
42,110.89425078309563,-2.5142855914861117,25.27030372619629
43,110.62223860408245,-2.487839048094373,32.05093693733215
44,110.91272350409515,-2.4521029104857175,34.43235993385315
45,110.52470917622122,-2.520722333753576,25.634663820266724
46,109.87276925280412,-2.4672077898190743,24.812206029891968
47,110.37176158536138,-2.4291983714863656,45.40259575843811
48,109.87068766595405,-2.481383604359028,31.74753451347351
49,110.19266882772995,-2.472977218131905,34.53443694114685
50,109.4304156996183,-2.481818642060758,23.511483192443848
