run,ln_yy_sec,loss_yy,run_duration_sec
1,7.5135785582263965,-0.9171878020203448,59.989012718200684
2,7.415503244630108,-0.8996983447842619,16.16328501701355
3,7.270440016495621,-0.8341980656633701,15.272103786468506
4,8.053838284102916,-1.2212706302434337,12.332154989242554
5,8.070309377019479,-1.1958177529902718,11.920589923858643
6,7.568091573209651,-0.927415720997392,19.343878746032715
7,7.923583283166902,-1.1127574700900689,16.206241607666016
8,7.309467418626203,-0.8913152291820532,19.414142608642578
9,6.862368970852502,-0.6627203689192035,17.304654836654663
10,7.782558342717501,-1.0554020936591235,15.228455066680908
11,6.976520763292662,-0.7462878544186208,10.001764059066772
12,7.275183826310673,-0.850507333324438,11.170897006988525
13,7.04875413071673,-0.7551864556406942,20.500245094299316
14,7.965994799920888,-1.1706280391360668,13.550457000732422
15,8.06950186016484,-1.1543804940656157,13.86650276184082
16,8.223230419425018,-1.2481288938085648,15.576632261276245
17,7.577906279370603,-0.9659481076757525,20.427459239959717
18,7.681260699233496,-0.9282694806728616,18.665802478790283
19,8.211804900026156,-1.220247164434661,12.280823469161987
20,7.2667879019404955,-0.9058398834183438,9.128558874130249
21,7.825192841041974,-1.0960888996434177,10.456267356872559
22,8.431000707699281,-1.2727098112796575,15.349756717681885
23,6.701161736332293,-0.683618362404219,13.093790292739868
24,8.02518831764871,-1.1455860673236706,19.730509519577026
25,7.5771712139410745,-0.9544152241513859,14.554244756698608
26,6.85628094090747,-0.730437398485102,17.27890110015869
27,6.693468520444503,-0.6995554350679699,14.497659921646118
28,6.85797194310133,-0.7084582228780321,16.995683193206787
29,7.128117281101264,-0.7820789613258892,22.327661514282227
30,7.764752174025585,-1.0115210506377228,12.858886241912842
31,7.435359858993864,-0.9244062685719974,14.364262104034424
32,7.1962729697741645,-0.8112552704804052,9.011266708374023
33,6.960640536367296,-0.7618077558463926,15.93092966079712
34,7.267379471343589,-0.9479653655690315,8.472391128540039
35,7.5634828184783,-0.9420794229211624,13.301018476486206
36,6.76077308072532,-0.716684045608498,13.072602272033691
37,8.301393549117904,-1.240759529778665,13.948572874069214
38,7.383415000836641,-0.8803570971355128,17.869507789611816
39,6.778973160078035,-0.700399018460926,17.819689750671387
40,8.208382097748569,-1.238445355233625,7.579704284667969
41,8.242173301738099,-1.2127289314213672,16.556113481521606
42,7.54093776385459,-0.9608633472436993,15.785141468048096
43,7.605068529668395,-0.9753240362756186,20.17815113067627
44,7.069841012483588,-0.785196008499123,14.816933393478394
45,7.052265562892996,-0.7749802379523634,18.277564525604248
46,7.778294963226243,-1.0365974054378808,11.543943166732788
47,7.506218056164605,-0.9580885916728212,14.275392532348633
48,7.151556372242609,-0.8265156823387878,16.209837436676025
49,7.9517478954140515,-1.1553327146273773,11.77226448059082
50,7.592900910721063,-0.9392642721291659,27.74445414543152
