run,ln_yy_sec,loss_yy,run_duration_sec
1,54.30385366612802,-2.0733416913214384,94.68172287940979
2,55.26182451012768,-2.1333804457648284,65.10263967514038
3,54.56107508496182,-2.068519577881013,99.29980206489563
4,52.96907020303704,-1.970998616395618,43.4699022769928
5,53.66325799680475,-2.026078854963568,81.48804569244385
6,54.7351004856932,-2.092774599434221,92.67196226119995
7,54.72340984575216,-2.032601838444973,80.32602453231812
8,55.1828224680939,-2.110972275442864,58.74797463417053
9,53.86468367664958,-2.090184499213649,84.20694398880005
10,53.62155336124331,-2.0027260033119543,33.40165638923645
11,54.32450093292755,-2.0800003762362214,64.74747061729431
12,54.261476463348274,-2.047814371002178,62.0004243850708
13,53.38668523337255,-1.9809053971978987,46.62742376327515
14,53.81328423069737,-2.023591336249705,71.06519818305969
15,53.56536392437046,-2.014663115321952,35.337432622909546
16,54.38015450323622,-2.017488118310332,61.687811851501465
17,52.28938908268543,-1.9343016560232211,61.314502477645874
18,53.054639344495136,-1.9589927534099794,50.08400559425354
19,53.85440378745914,-2.0254442036114377,55.07796669006348
20,55.29142840378569,-2.113427154368166,71.17214369773865
21,53.95387265142898,-2.0294426401281145,57.84122133255005
22,53.74107347716069,-2.0224322060356354,74.09285163879395
23,55.12896241036739,-2.1317349932642387,70.4060332775116
24,54.21165180893163,-2.0225179298933833,41.10434103012085
25,52.78505471850198,-1.9449943940995098,36.87690567970276
26,54.71941271862545,-2.115332083104916,82.2267861366272
27,55.577991251021565,-2.116232212419552,58.58461022377014
28,54.25095598100657,-2.0750223091370357,57.10435104370117
29,53.673778479146456,-2.025208076491455,55.19236183166504
30,52.52322375361098,-1.9497010007153674,51.58984637260437
31,51.48945513091032,-1.8431511093341306,35.90711832046509
32,54.890966571530186,-2.1242840756703805,47.50262522697449
33,55.345365013878514,-2.1363634093892583,36.395179986953735
34,52.932510980097,-1.982715128952036,42.58330297470093
35,52.502314021555534,-1.9489238395714925,31.04735231399536
36,55.04570077595098,-2.1070611856507386,26.711504220962524
37,54.55752633598066,-2.0327755332068125,51.45977783203125
38,55.40193721258292,-2.147286628161383,54.31742787361145
39,55.13972895388653,-2.106523190901068,46.5995135307312
40,53.86226134105843,-2.0101231358349887,29.164965867996216
41,54.02895411870236,-1.9958605037086636,48.64635515213013
42,52.539879361309964,-1.910743449302947,31.95601487159729
43,52.50313969350646,-1.9021692678116642,51.52714967727661
44,55.22693303516799,-2.1214121679902602,40.025938749313354
45,52.3248000201308,-1.9371930285022272,19.27146577835083
46,52.39366434165443,-1.9203500717672033,33.38686919212341
47,54.69740938133697,-2.0998831881600553,41.21273899078369
48,54.48986498021336,-2.1078660747703326,32.934200048446655
49,53.70145215956817,-2.040413819895817,17.65930700302124
50,54.23201473837057,-2.0323281357166825,40.04483604431152
