TE_sec,h_yy_sec,h_yyx_sec,loss_yy,loss_yyx,run_duration_sec
0.5973407329457562,-0.4707853742462621,-1.0681261071920183,0.649500024036613,0.15345429881094558,147.10980033874512
0.5750484589269577,-0.34550783346486375,-0.9205562923918215,0.677398856104807,0.2415811732503239,147.9919409751892
0.6160543323865609,-0.3909820097170735,-1.0070363421036344,0.6742995989016876,0.2415072181680421,153.92843341827393
0.4938782952736653,-0.4165226186506524,-0.9104009139243177,0.6859201426343905,0.2067895147999088,150.006680727005
0.6796307299792047,-0.4130008748855934,-1.0926316048647982,0.6623648557968276,0.19816108099815505,126.57433080673218
0.591406446399622,-0.4150480860829109,-1.006454532482533,0.6494284565535519,0.18555399275935414,145.34262776374817
0.6098151381334759,-0.38423656632980663,-0.9940517044632825,0.6479494838597026,0.19853544851543178,132.27355575561523
0.7356031564947959,-0.4108076597465996,-1.1464108162413955,0.6478121543788702,0.14505528574033486,131.23071384429932
0.6797056470069902,-0.38304065156724093,-1.0627462985742313,0.6893344567390483,0.1898708343742903,140.99578285217285
0.6140141685988102,-0.4256053507411862,-1.0396195193399964,0.6666622848343864,0.21513224093713493,129.9858078956604
0.5199743320038374,-0.40421836244260295,-0.9241926944464404,0.6916704312497282,0.25091244975765314,156.9109697341919
0.691238610199326,-0.3271359108244016,-1.0183745210237276,0.6506299234854106,0.1921730710915387,129.6642279624939
0.5987777916791492,-0.4311504977155915,-1.0299282893947408,0.6709980353087833,0.22093641404769937,153.92308807373047
0.5833645860611855,-0.40708380853153087,-0.9904483945927163,0.6673441758139704,0.21390858438954152,159.47786664962769
0.7128759653829957,-0.40215659681248456,-1.1150325621954802,0.668259909290944,0.15731184078177868,149.88741827011108
0.6439756175536091,-0.38641461421777634,-1.0303902317713853,0.6550104281944507,0.17943075832018773,131.28058743476868
0.6022232089345092,-0.44059350563954186,-1.042816714574051,0.6645455704600087,0.23065449461877216,144.96139311790466
0.6022335962033925,-0.3601467432578204,-0.9623803394612129,0.6970582083267634,0.25131679918164407,143.70156264305115
0.6184158580505554,-0.40201773220310855,-1.0204335902536639,0.6526635481553182,0.19158785886948473,140.24242901802063
0.6381057382027326,-0.42590492692959525,-1.0640106651323278,0.6554735105586208,0.16185842704810877,156.8693609237671
