run,ln_yyx_sec,loss_yyx,run_duration_sec
1,94.8533135861022,-2.5384790983699306,204.82278203964233
2,94.83023657477455,-2.4855425988767004,108.01054859161377
3,94.63906463960517,-2.486612854698492,246.0083703994751
4,95.9035204160991,-2.5680644475177976,80.75893998146057
5,97.4399121859338,-2.6079008235414403,174.85057711601257
6,95.48692828761897,-2.5092254013544575,194.167058467865
7,96.33905652347431,-2.5805634258451016,153.22854328155518
8,95.381157738788,-2.508797006036785,157.02578616142273
9,94.96596886800384,-2.5201859540286184,166.0177183151245
10,97.39838452849477,-2.609747361179812,201.21735954284668
11,94.32519535964765,-2.472812317134479,104.4440233707428
12,94.80109705168245,-2.4686161722427515,120.1430401802063
13,94.46728616431162,-2.5000898162696563,190.26735734939575
14,96.00765748526838,-2.582048942996877,147.0655107498169
15,95.9253476510413,-2.583749061930187,154.1248676776886
16,96.49084953955158,-2.5825178389862016,191.6147928237915
17,92.39844580247633,-2.380304261958799,79.33566498756409
18,93.98642921853806,-2.499608278817181,100.27481198310852
19,97.20264104286287,-2.607699608324281,176.45806765556335
20,95.57204463723791,-2.4921354313161146,185.10058045387268
21,96.76234701486239,-2.5900992186893816,209.72712111473083
22,97.388484983968,-2.591689340475798,193.25972318649292
23,95.37511715292507,-2.502033696962937,182.39594554901123
24,94.50924137682988,-2.5119990596064814,165.23265504837036
25,93.19496995213031,-2.462696886052756,148.29935383796692
26,95.35493436059527,-2.502426302164158,193.93742156028748
27,94.79369705992654,-2.4981041341347896,180.68048930168152
28,94.17521123044406,-2.506462300807922,239.5926239490509
29,94.71994929023481,-2.510946793559173,133.04108428955078
30,92.60400112902902,-2.411861281549859,54.17971467971802
31,91.35961851535738,-2.329349087652597,69.82964158058167
32,95.41120718679234,-2.5008870998377044,86.09031295776367
33,94.32515150784465,-2.439222775062073,95.11576581001282
34,94.67688681969088,-2.4692675296302764,94.40878820419312
35,93.57990107884595,-2.4746513658741014,54.067774057388306
36,94.22318510292378,-2.5136849963588546,75.57881712913513
37,97.4168022857539,-2.6136134514866867,66.03008556365967
38,95.55738717208585,-2.5002410339317582,111.14536309242249
39,95.88703213817189,-2.516572844530765,68.33483839035034
40,96.50125337981282,-2.5744312427662037,69.16435289382935
41,95.90496752559802,-2.5762842211100767,41.358736515045166
42,92.09312762410337,-2.3815318604273354,76.29129600524902
43,92.30671879355545,-2.3827466911443786,32.123557329177856
44,95.59370742791889,-2.496655884673081,59.074230432510376
45,92.13245172844177,-2.4294907048748513,61.62363243103027
46,93.24881996621174,-2.427329115706794,63.99672245979309
47,95.44355885445404,-2.5020917011989514,36.84052348136902
48,95.09375302193975,-2.4920266591661493,75.48067235946655
49,95.48095347946051,-2.553041937630936,60.17024827003479
50,94.57071064168218,-2.536386513152577,89.77193689346313
