run,ln_yyx_sec,loss_yyx,run_duration_sec
1,84.7055492875422,-2.9011387134884803,183.62419605255127
2,84.48287623073031,-2.756935877566739,199.12038731575012
3,86.63842523373589,-2.9631508323680977,139.73636651039124
4,81.85702552780448,-2.7135126726590078,59.12835764884949
5,82.42957907102954,-2.7042052884085037,69.85255289077759
6,84.25292559865412,-2.8848333700221414,89.33004093170166
7,80.97151441002865,-2.6561329005285157,54.87185788154602
8,85.02850875097836,-2.7513625952431604,120.88611149787903
9,82.05909971629511,-2.574654260309309,118.92655801773071
10,81.20061881242296,-2.67636971755035,67.84824109077454
11,83.52823087771667,-2.6444956076848527,102.24101161956787
12,84.16407148205492,-2.8210183286450454,50.76236820220947
13,83.04054052272004,-2.816079836569828,43.05873513221741
14,82.13156973434349,-2.700887075050035,40.57651472091675
15,84.71358573974705,-2.787548717319875,103.89113140106201
16,82.30906504523475,-2.714684252178675,33.535786390304565
17,83.51294960752551,-2.759028986374417,51.75246214866638
18,80.25997719575813,-2.6020295589906786,34.34861493110657
19,82.95913322732154,-2.719792984016484,27.451830625534058
20,85.17830232376677,-2.8820620722922183,81.33784675598145
21,83.03574158149172,-2.7933028890097074,72.60024929046631
22,80.34851465866987,-2.6540447933410554,32.0782036781311
23,84.59826374251669,-2.673353848286608,98.82616543769836
24,80.51376420713216,-2.669757729519273,37.07918453216553
25,80.26322562582735,-2.611860512845515,44.64916777610779
26,83.3961753709701,-2.6189324652613624,55.89614224433899
27,83.27785062325557,-2.6081392458455466,62.77437448501587
28,81.4453320577885,-2.578437501231168,85.07871389389038
29,80.0373914916876,-2.562949099326699,33.87125372886658
30,83.10739266758988,-2.733320843133431,43.34815955162048
31,83.88096670686294,-2.7579118244827123,26.928319215774536
32,84.21155861607518,-2.7114216876162223,74.99344062805176
33,85.51331646551023,-2.92421621994965,62.81188488006592
34,80.96058985781268,-2.641823726775246,24.92652940750122
35,80.57635244631452,-2.6071300881713313,27.734864473342896
36,83.76667656388985,-2.6063859086414207,64.95441889762878
37,81.80795512534714,-2.7239831721488117,29.94049572944641
38,85.99186753994238,-2.951667943387938,60.79887056350708
39,83.12412617710609,-2.613782566241766,43.84137010574341
40,81.9856196821748,-2.720558801324934,41.781044483184814
41,81.93635819559573,-2.705944405621612,26.36390519142151
42,82.94588836791328,-2.738715113622037,28.284940242767334
43,83.29503181557124,-2.7350927401959626,44.70002627372742
44,85.10595241573776,-2.689096178602102,78.67794585227966
45,82.9997194947746,-2.7999534126008574,35.295504093170166
46,81.85382077410594,-2.683375433124921,29.981168270111084
47,82.33503610714948,-2.6590239755204395,69.80771398544312
48,84.37149602595368,-2.8266179887441694,40.03555965423584
49,82.9420503068399,-2.7590329261121878,39.53436326980591
50,82.53190734798302,-2.829540720144667,61.95489573478699
