run,ln_yyx_sec,loss_yyx,run_duration_sec
1,240.29122877770007,-3.1455865681102404,125.76256680488586
2,242.1487314478671,-3.1096601408910955,127.77292799949646
3,243.87803738032824,-3.149779678633295,143.29122519493103
4,242.68122209223168,-3.1037450810281157,170.49497294425964
5,241.88408161162837,-3.0723729223783574,99.03916549682617
6,242.30616016579827,-3.1399357956562755,60.31891989707947
7,240.90460944368058,-3.060620515882992,73.7347731590271
8,243.48302630097774,-3.110905590226686,101.71305751800537
9,243.09716416200308,-3.097146214227886,64.46680474281311
10,241.44091586561655,-3.0947744707396847,126.45311737060547
11,242.55608243948072,-3.073969989336397,90.0522849559784
12,239.42228027239054,-3.0882674040181533,45.08549737930298
13,243.55769058024038,-3.135521544585675,70.52915167808533
14,239.6588584818174,-3.068998718850634,75.73381972312927
15,243.25338789754335,-3.097084504763899,83.63755011558533
16,243.2694543294229,-3.103408969539052,69.78222703933716
17,243.17446155093486,-3.096248021598766,43.62862706184387
18,243.69081881995368,-3.1048971549372375,94.04253721237183
19,243.1553603485891,-3.1036773351848193,92.2220458984375
20,245.24031460229588,-3.138207427142256,51.91016507148743
21,238.1031592716106,-3.0713772584185643,63.3760941028595
22,239.97313574097305,-3.0726610637916556,59.65026807785034
23,239.50230002894637,-3.021586322085087,53.004252910614014
24,243.52060389998502,-3.103638784805351,93.70062136650085
25,243.42607972576013,-3.1151768114979963,161.25683760643005
26,244.4437542983994,-3.052400483720692,69.74964570999146
27,242.1769815905887,-3.057490959447215,66.1013753414154
28,243.39316585489567,-3.1087933050440526,82.42498922348022
29,242.09807755846893,-3.0923447279523395,59.59952783584595
30,245.89417375081746,-3.1447772869314754,97.72913765907288
31,244.922690169832,-3.103983865470695,89.07817339897156
32,243.78418264076504,-3.102603168848259,73.38631796836853
33,241.20574346897916,-3.100818906406416,95.87338542938232
34,246.02406638966613,-3.1398284040515096,71.72112369537354
35,241.48277784645836,-3.0684122890176484,58.212350845336914
36,240.29187589787296,-3.024244775923004,40.287357568740845
37,242.9796560643949,-3.099037567927818,83.85670685768127
38,243.33474652342238,-3.154936486806984,73.82492184638977
39,243.34704180670806,-3.066163814284083,49.669965744018555
40,242.90329588398947,-3.103478767751313,122.77659344673157
41,241.9039638210794,-3.103540447769548,112.39871573448181
42,245.65909061213497,-3.116691568743442,77.08451271057129
43,243.89171616191464,-3.1041796915046223,39.47064161300659
44,239.54467524302873,-3.0627693579676345,56.179171562194824
45,245.0854966795451,-3.1436639489100644,69.48487162590027
46,243.227681606536,-3.1039176831968684,57.08616328239441
47,243.65078662718705,-3.1078289507531327,76.66903829574585
48,240.11472117191184,-3.076584115538161,49.06962752342224
49,240.37903629081973,-3.0747310530950736,70.08999729156494
50,243.83550596482482,-3.1599057608707124,73.86243009567261
