run,ln_yyx_sec,loss_yyx,run_duration_sec
1,110.65632867563795,-2.50186975264964,66.81855988502502
2,111.39395150908354,-2.4428304116894752,53.734307289123535
3,108.5943261793109,-2.4493493626604095,69.54397177696228
4,110.23524872209288,-2.4905412935703715,56.45833349227905
5,110.43844865308772,-2.447522152833833,49.51433348655701
6,111.31745591693267,-2.4870262219729478,41.723087549209595
7,110.3673695460913,-2.4892727763555187,65.74452662467957
8,110.5437813070467,-2.433522543658315,66.23293352127075
9,111.6558718062999,-2.495084262191673,109.55547308921814
10,110.3352520777812,-2.499093197326714,77.53646397590637
11,111.06916946866642,-2.4570677305981348,46.752689838409424
12,109.43391407332972,-2.461214198607004,37.092934370040894
13,111.18225085692077,-2.541961519773889,44.06281566619873
14,110.70057601915305,-2.494367707741321,52.27804636955261
15,109.85883024976083,-2.432658215437135,30.712462425231934
16,108.51871335435825,-2.4143616618181736,33.523672103881836
17,111.74474793594662,-2.512555015294503,47.94706654548645
18,110.78144185385307,-2.496077574235738,30.870639085769653
19,110.3938961554794,-2.453390027282318,44.60257053375244
20,110.84711537405552,-2.4884782253889433,37.422247648239136
21,110.63292989570522,-2.495168162741198,41.274383783340454
22,109.80810928012554,-2.4464692132708854,51.551020860672
23,110.10057768174408,-2.467357299675989,42.660096406936646
24,110.99263028307367,-2.4847736375400165,36.89841270446777
25,111.13218378891378,-2.536113636457235,39.01398253440857
26,109.98556728368622,-2.441659195731885,29.744905710220337
27,110.79869395847977,-2.4788202055517345,34.1939013004303
28,111.34042966080702,-2.4858497320673543,30.491451025009155
29,112.06762276328121,-2.5021327958335737,31.526992559432983
30,111.11188014335501,-2.5259562592748557,34.65640139579773
31,110.81266565660448,-2.5277529756542334,24.486284494400024
32,111.1670694407837,-2.4472331930350553,42.53227710723877
33,111.03973299703235,-2.504146921134041,51.07288336753845
34,111.43425364610789,-2.5339334126286297,25.25666356086731
35,111.96077523721667,-2.5164958717240284,29.163336753845215
36,110.8361843185024,-2.470239505556677,49.12609386444092
37,109.26594854173987,-2.4638616105748112,51.93988370895386
38,110.42828048276763,-2.4748059669753366,28.20734715461731
39,110.84695189864846,-2.457930754408688,32.362059116363525
40,108.75831380932857,-2.42297313410669,39.64183020591736
41,110.4822055703816,-2.492247553831914,61.02272629737854
42,112.08354526793035,-2.5347300227675826,26.407442569732666
43,111.88698243846278,-2.5111428064571872,60.61449718475342
44,110.56262457230227,-2.456448413055908,46.16829752922058
45,111.004051764848,-2.543198243152737,38.427081823349
46,111.39808198770231,-2.49069367768873,39.541757583618164
47,110.75313881170806,-2.4295757282306014,37.256511211395264
48,109.98207980833529,-2.4807446898234327,36.98993897438049
49,110.49848772092632,-2.4771207502114083,33.88955998420715
50,109.63230782735654,-2.4787618140725214,32.81129503250122
