run,ln_yyx_sec,loss_yyx,run_duration_sec
1,94.99597355683306,-2.536077922328598,265.66901445388794
2,93.38565228557582,-2.431798296012038,131.5307846069336
3,94.51875809836677,-2.4657814319619233,153.74164485931396
4,95.04959020700363,-2.5231963501856214,155.57301115989685
5,96.92509299382476,-2.573288004708089,324.2338218688965
6,94.47602840991952,-2.4868990933671764,164.9271457195282
7,97.00333075883462,-2.6020822224608167,394.0484583377838
8,94.61509352820528,-2.486856782193387,262.7563157081604
9,93.60351151661477,-2.4912527460165417,261.5283625125885
10,96.81320164473026,-2.5961496856984763,162.79834747314453
11,94.37064960205632,-2.465696583418584,84.723477602005
12,94.45214909207144,-2.484910908024179,289.0141398906708
13,94.7591330498436,-2.486940914450149,194.31502175331116
14,96.57173581532524,-2.568580217461589,266.00090765953064
15,95.2699148221603,-2.545402641524153,146.13820099830627
16,96.16342020680347,-2.6000364200308512,240.5459635257721
17,92.45444615973437,-2.3814149369225475,63.17171382904053
18,93.47551880930015,-2.5134341306884713,78.10998797416687
19,95.81167752763766,-2.561779390570311,79.63733792304993
20,92.2429903821339,-2.406570519393723,55.860042095184326
21,96.03086762974903,-2.5811742508094793,75.07041454315186
22,96.84057177194856,-2.5704793319403696,94.03340530395508
23,95.21438913561539,-2.514611743520949,78.24387240409851
24,95.70975680280681,-2.52202699349843,48.85668182373047
25,93.31566155770308,-2.4705853524069643,67.15651273727417
26,93.20089029087815,-2.45086669921875,60.453131914138794
27,93.23898374813056,-2.435913199035381,45.88639450073242
28,94.34670483153252,-2.4998697363743694,67.78636193275452
29,94.5286850875133,-2.5187759195209556,63.9183075428009
30,93.12696149368465,-2.420095140953135,55.638254165649414
31,92.55890863013792,-2.32490236385629,57.810715198516846
32,94.53430310884349,-2.4831119731347795,100.80366683006287
33,92.67314536677804,-2.402296600750206,50.35071659088135
34,92.98963087130474,-2.426345269130733,36.93587255477905
35,93.62914714792724,-2.481693889075207,67.92554998397827
36,93.17587645998474,-2.444648565174941,39.457963705062866
37,96.06411758900026,-2.5882642752647596,75.88783884048462
38,93.14492825316198,-2.4343165962544395,40.89308214187622
39,93.79256066157022,-2.4627296741494233,47.3722927570343
40,96.21077521766624,-2.5673738777674298,86.06604218482971
41,96.85170963559538,-2.581682946226934,81.25278568267822
42,92.55135975487484,-2.3590658406600653,91.64105176925659
43,93.02111360831232,-2.383664554299851,46.110591888427734
44,92.89218274597945,-2.427807008972231,38.17398452758789
45,94.5006495247588,-2.433818060796595,110.06441569328308
46,92.78875660960769,-2.4095711820970376,58.81658172607422
47,92.77074621501328,-2.4421077081885683,27.303603410720825
48,94.73050841300787,-2.4778086752810053,84.20362734794617
49,95.84942190395304,-2.565292738532981,91.46950435638428
50,95.5043990328249,-2.5411387823087974,108.18023180961609
