run,ln_yyx_sec,loss_yyx,run_duration_sec
1,28.63138285604516,-1.7680784864722867,130.9265444278717
2,28.95303362101615,-1.8460381342583891,152.94913911819458
3,28.493492050101377,-1.7721088590877443,62.63673973083496
4,28.631878025024115,-1.792244253685202,70.33329629898071
5,28.86669540765863,-1.808167004467947,79.78224802017212
6,28.902950029734104,-1.815501434676565,71.82355737686157
7,29.027729861490798,-1.839008212415425,73.37386131286621
8,29.28637312482914,-1.8547652272203048,123.05551028251648
9,28.799539490357894,-1.794711538974935,125.04937505722046
10,28.9599907451704,-1.8367052615308057,115.48207974433899
11,29.740470587914235,-1.9014445075967912,135.74342346191406
12,29.26700651587464,-1.860256522519136,161.15482640266418
13,27.93999216543079,-1.7254055350644135,86.21060562133789
14,28.650606416183518,-1.7904594342131117,98.6028881072998
15,28.756426777923956,-1.7941952930114646,86.75233674049377
16,28.94445069204768,-1.8300018727681622,85.70016169548035
17,27.997514295152182,-1.6891625656203013,71.13763809204102
18,28.578614348521697,-1.7203781269755503,112.54106950759888
19,28.80027674194877,-1.8130986050480111,75.62916994094849
20,28.92414601297195,-1.8137391237954483,48.685062646865845
21,28.87516004625991,-1.813885004159334,106.56961035728455
22,29.095204887689086,-1.8285998995673012,99.7453145980835
23,29.35931151542851,-1.88960058380177,93.92959380149841
24,29.208169437420263,-1.8642723955307716,69.20857095718384
25,28.356740132809183,-1.7337489975417748,80.93153262138367
26,29.516313093021004,-1.8872053960817898,71.1414680480957
27,29.927341858692515,-1.9377499805114646,89.19569373130798
28,28.739005082681228,-1.7783032600315234,40.821250438690186
29,28.786945692659927,-1.7688233556481514,49.818259716033936
30,28.043752074031044,-1.6754712020848996,49.94450068473816
31,28.40119530336382,-1.728233875506168,52.83717679977417
32,29.200714393348292,-1.8714265567869226,48.32883882522583
33,28.852957219431534,-1.7903337098002239,35.803130865097046
34,28.056263343565856,-1.6821650468045208,35.02453136444092
35,28.119843040463063,-1.6835351175398954,48.530349254608154
36,29.557907287252824,-1.9067888046106136,52.42238807678223
37,28.931832135900763,-1.83080227092161,45.02766537666321
38,28.774968105246874,-1.7972433132966272,24.274727821350098
39,29.419634100819742,-1.8838673837201851,38.64282941818237
40,29.182255594188536,-1.8425213546294081,47.744760513305664
41,28.78303660866499,-1.787981520330013,46.80602979660034
42,28.488977759576613,-1.7285017594409942,47.51452088356018
43,28.22031832816961,-1.6964562334213966,49.7935471534729
44,29.20037327694057,-1.859762167787213,32.36599946022034
45,28.646372721413496,-1.7944256515044081,36.54149794578552
46,27.585451176502414,-1.6407506409859383,22.99300742149353
47,29.076894639223013,-1.8582792370745627,35.86772632598877
48,29.09226413414187,-1.8367100669230967,35.33885979652405
49,29.32642129147113,-1.863420639747215,49.95222616195679
50,28.267879308597784,-1.755203972884773,18.969810962677002
