run,ln_yyx_sec,loss_yyx,run_duration_sec
1,28.311538636776326,-1.7095142359636268,59.13694643974304
2,28.623906741326092,-1.8247157408266652,29.847060918807983
3,29.18348416905825,-1.8561699925636759,26.98854422569275
4,29.092795826745412,-1.8084884954958547,26.471588373184204
5,28.866745619308922,-1.818537021169857,37.793994426727295
6,29.208166595251377,-1.8463270907499352,32.05780816078186
7,29.29311752492338,-1.8527083469896901,36.048580169677734
8,28.48894598167229,-1.8351310369919758,40.942421436309814
9,28.440405802132048,-1.739978819477315,11.436254978179932
10,28.944659554617743,-1.8215856941378847,32.35347557067871
11,29.012898825993613,-1.860761129126257,30.388012170791626
12,29.19811328775488,-1.8199417542438119,32.57511281967163
13,28.29980389515018,-1.737870673744046,28.567226886749268
14,29.520168891612634,-1.8409151228106753,32.48024320602417
15,28.568862235486645,-1.7585589350486288,21.268704175949097
16,29.582314568690432,-1.8311636155965376,37.79150581359863
17,27.606273284704503,-1.6409664689278116,23.70630693435669
18,28.22757923982581,-1.735559570546053,31.307066917419434
19,28.956872413963957,-1.8276317873779608,44.6631121635437
20,28.87509503076947,-1.7862466452073078,31.974818229675293
21,28.63496441691911,-1.8040276546867526,31.23050832748413
22,28.681338626922123,-1.8147432852764518,42.728309631347656
23,29.115344371838905,-1.8714099903495944,32.89029812812805
24,29.12301029957882,-1.8164327923132448,25.913738489151
25,27.474527786497084,-1.6509182331513386,47.55063772201538
26,29.025394063590607,-1.8636041441742255,16.186561822891235
27,29.0914866184918,-1.8504922584611543,28.485865592956543
28,28.40041077352165,-1.7412228450483205,15.271461963653564
29,28.638879206304917,-1.7699006284986223,32.12983703613281
30,28.034307371386053,-1.647324445296307,19.970128059387207
31,28.56881731167402,-1.7532392302337958,35.212852239608765
32,28.742123754246165,-1.8079330775202538,24.61958599090576
33,29.317745400772615,-1.8165608474186488,21.88607382774353
34,28.359751514253162,-1.6715096746172224,25.374090909957886
35,28.07825248666361,-1.6941137021901655,24.213331699371338
36,29.138483344184028,-1.8674474395051295,35.07154297828674
37,28.646612519763767,-1.8225525204016237,22.546891450881958
38,28.857398257439375,-1.8011275213591906,26.083467483520508
39,28.72200430387813,-1.8329410309694252,27.760879278182983
40,28.860565386229364,-1.8452801607093032,32.19652700424194
41,29.306029912209027,-1.8038651943206787,32.18699598312378
42,28.550382504279376,-1.7154082960012007,28.161893844604492
43,27.386146602846864,-1.6088964209264638,24.06171226501465
44,28.67878759613383,-1.8140070633012422,27.506974697113037
45,28.437283597154682,-1.7509198845649252,27.480117797851562
46,27.652785474989148,-1.627976655960083,27.72385048866272
47,28.426094358967546,-1.7960505631505226,23.23818302154541
48,28.974761717919588,-1.820357186453683,22.063292503356934
49,29.29945178250337,-1.8338063760679595,33.55622053146362
50,28.032812050194426,-1.6812435704834607,20.098018407821655
