task_id,source_group_id,source_neuron_id,target_group_id,target_neuron_id,te_mean,te_std,te_sem,te_iqr,te_ci_lower,te_ci_upper,te_snr_linear,te_snr_db,mean_runtime
50,BC,10,POm,62,-0.04303579135328892,0.5173959795779635,0.08180748738401644,0.6208633341388232,-0.19455258731568095,0.11017841346847633,-0.08317766865601263,-inf,136.48709213137627
51,BC,11,POm,46,0.7307579542066304,1.169605882058956,0.18493092760182844,1.3637396114024227,0.384872773927887,1.0880608626869916,0.6247899103587059,-4.0853198486496725,153.89195365309715
52,BC,11,POm,47,0.5810888268336365,1.0469700930457801,0.165540506805154,1.499617094663508,0.2625851075131983,0.932019621783165,0.5550195088602474,-5.113835024341188,100.93869141340255
53,BC,11,POm,48,0.6845420913913243,0.7374377320122475,0.1165991432853783,1.1509083836405072,0.4720823271924432,0.8979916757467565,0.9282710413032612,-0.64650395502654,110.59036130905152
54,BC,11,POm,49,0.009190384629242886,0.3229973064770723,0.05107035832835025,0.39332436921658465,-0.08848500604597669,0.10274228239150529,0.028453440462034497,-30.917304263171694,63.81153384447098
55,BC,11,POm,50,0.7356157130224578,0.7544906858318617,0.11929545203056077,1.2012331657574862,0.5178749601211986,0.9706692918356753,0.9749831599463771,-0.22005770870666513,154.5920406162739
56,BC,11,POm,51,1.0708946102476482,1.9538412609698717,0.30892942855401206,2.4520219816865136,0.4897751605934426,1.6652398224311495,0.5480970392221446,-5.222850878933947,408.261789393425
57,BC,11,POm,52,3.822337116970529,7.420701826339838,1.173315980410258,9.192032726041028,1.658093177370223,6.275229258804497,0.5150910528978694,-5.762319874484369,424.9538189470768
58,BC,11,POm,53,0.30824150287949126,0.8648751249498996,0.13674876432322014,0.9897564700557631,0.02461062314225952,0.5701444665400011,0.35640000965150553,-8.961245857484652,358.18128647208215
59,BC,11,POm,54,0.2521785569862753,0.4687025188576244,0.0741083752324057,0.5674718575785338,0.11062927634429484,0.39405669916350733,0.5380354208484175,-5.3837826438231975,156.22829151153564
60,BC,11,POm,55,-0.15299806886501183,0.78544937353327,0.12419045035587542,1.2068664527447162,-0.38244502993579726,0.0943416718232782,-0.19479049066748175,-inf,312.6150515854359
61,BC,11,POm,56,0.4060301549221196,0.5202506420179499,0.08225884914708098,0.9243144707032798,0.2374351900114924,0.559575747803661,0.7804510405738443,-2.153086720078275,348.2555885195732
62,BC,11,POm,57,-0.05487918541186363,0.08737191767611906,0.0138147131696631,0.11889896967487512,-0.0823330519837734,-0.029677343578235416,-0.6281101167459381,-inf,32.520869952440265
63,BC,11,POm,58,-0.1885185653815043,0.6455719967140207,0.10207389516195209,0.9650046310513574,-0.37554461005578876,0.006748787751627618,-0.2920178792467285,-inf,294.1745175540447
64,BC,11,POm,59,-0.20814528582451103,0.5115152711589722,0.08087766574104943,0.7262474029831036,-0.3737748103588391,-0.04981521573643462,-0.40691900625547933,-inf,38.857353603839876
65,BC,11,POm,60,-0.6467577194839059,1.317900534242131,0.20837837088789316,1.6724129477150171,-1.0549978177555135,-0.26605321672391535,-0.4907485069469442,-inf,69.12204378843307
66,BC,11,POm,61,-1.1162937301027966,0.8337771029397569,0.13183173530931522,1.4972370136149689,-1.3620743496341154,-0.8574611556344943,-1.3388395125830799,-inf,102.9887421131134
67,BC,11,POm,62,-0.538716754524055,0.9855386553242507,0.1558273436482131,1.5350828699505943,-0.845984586640989,-0.24360284092725865,-0.5466216384448285,-inf,80.36831113100052
68,BC,12,POm,46,0.21049588245519643,0.769285841113086,0.12163477148178764,1.0207921218110663,-0.028793911822856007,0.4480354795297298,0.2736250574307051,-11.256882685413217,110.8348572731018
