TE_sec,h_yy_sec,h_yyx_sec,loss_yy,loss_yyx,run_duration_sec
0.5247196491573619,-0.41115645657026495,-0.9358761057276268,0.6525631630496614,0.2408095565001676,200.74133682250977
0.5632000656538707,-0.4054900734545025,-0.9686901391083732,0.6807903897990087,0.23858632669327365,293.6570155620575
0.4720357345551073,-0.4393804360845607,-0.911416170639668,0.6365203181649469,0.2570039145885759,291.4354462623596
0.5571474398380195,-0.4083958041717709,-0.9655432440097905,0.6679074460533774,0.24187571797401283,167.6411476135254
0.48056375535752716,-0.43804013043462525,-0.9186038857921525,0.6671620485888925,0.25405634113937425,249.5519950389862
0.538189855667918,-0.39031524262858724,-0.9285050982965052,0.7006642169253842,0.25143763622280896,301.3889989852905
0.5042634224892071,-0.4065151139355689,-0.9107785364247759,0.6729505927699386,0.2701188747290593,219.65669775009155
0.48808106591382916,-0.426709813815912,-0.9147908797297412,0.6526398806814935,0.2375040293499163,255.7761266231537
0.5317496704850916,-0.38194739588389404,-0.9136970663689856,0.6692530395119054,0.2643291693489263,166.62258076667786
0.4962832882122897,-0.4029700648946003,-0.89925335310689,0.6715040039864315,0.2735454583908342,190.7721230983734
