TE_sec,h_yy_sec,h_yyx_sec,loss_yy,loss_yyx,run_duration_sec
0.5747165981373691,-0.39003431567260355,-0.9647509138099726,0.6877744600813107,0.23201717804773325,128.67771744728088
0.6120812151819645,-0.39242218077122093,-1.0045033959531853,0.6395203917123592,0.2006918075660016,87.13832926750183
0.5204929926426675,-0.3819622585096021,-0.9024552511522695,0.7272156973936352,0.29393474783419143,100.72765398025513
0.586918597885623,-0.36584200161450686,-0.9527605995001298,0.6885256164005283,0.21549617417874378,109.65102195739746
0.6009001740303378,-0.3856786823972508,-0.9865788564275886,0.6734458794541723,0.2221189025852389,119.92649912834167
0.513488851078169,-0.3891019054313535,-0.9025907565095225,0.692917851255809,0.26145619048617685,102.49140405654907
0.6500531811823909,-0.3639800306853806,-1.0140332118677715,0.6685185543238347,0.2107074875343876,96.86338591575623
0.6133323206851388,-0.37680326338356424,-0.990135584068703,0.6712622194564805,0.20064774913844666,102.94858932495117
0.5758814591793834,-0.37244086999754766,-0.948322329176931,0.7046543238771471,0.25095838558117467,104.90978193283081
0.5316474783820001,-0.3963808166956598,-0.9280282950776599,0.6600258919072838,0.21163394079426195,111.76603031158447
