run,ln_yy_sec,loss_yy,run_duration_sec
1,85.77858490282637,-2.916219660325659,230.65252494812012
2,84.65424047108758,-2.7453047251737424,186.62722325325012
3,86.89543883699379,-2.98752509736077,182.84218835830688
4,81.26736722591244,-2.7115932816636725,45.122249126434326
5,84.82057646927049,-2.796164893045969,121.48978757858276
6,86.6932445384838,-2.9730971928383445,139.31803345680237
7,82.18447273832787,-2.729838684359044,70.44989132881165
8,84.66392570628555,-2.7603569857952754,144.67691040039062
9,81.3212201909591,-2.57414412582636,94.28291535377502
10,81.06563152929458,-2.713791809235927,37.35084056854248
11,83.71543872153758,-2.66320086703779,130.6523699760437
12,83.18332949756086,-2.787864758159197,44.04951238632202
13,84.79088745630175,-2.8773490994251922,122.79924178123474
14,81.9296101963259,-2.695857691993271,46.694019079208374
15,81.51988216299044,-2.6906552067081915,39.05724501609802
16,84.29327710561473,-2.795909564181283,81.4706335067749
17,81.64770652132755,-2.694783574814635,42.4266471862793
18,81.36254349716734,-2.6218929319626985,65.76690745353699
19,82.1072692936072,-2.7023442239997006,51.3595449924469
20,85.90408895397117,-2.960388983852985,108.59220623970032
21,84.04791963378166,-2.818628785349297,75.93999171257019
22,81.23256807757431,-2.7094419386070663,38.210185527801514
23,84.56009605408997,-2.715142800720184,100.19953465461731
24,83.56292629467444,-2.824401486118334,78.97236704826355
25,80.11824737290625,-2.6170356200310056,38.507339000701904
26,84.83891508540913,-2.709659516781313,82.69922041893005
27,84.51958622028563,-2.6731856707305064,95.78505754470825
28,82.92295281376072,-2.659477507052131,72.41230249404907
29,81.68983238084701,-2.656160586420118,99.0905978679657
30,83.49630891029699,-2.7394106620138365,57.24542570114136
31,83.09883755848323,-2.74430001509412,30.952231884002686
32,84.2557481841092,-2.710027082003672,80.05952739715576
33,84.41051540360861,-2.851638093718482,34.43570899963379
34,80.65812007177108,-2.6471643798951243,49.145831823349
35,82.31160373428044,-2.6808872270992894,63.96113657951355
36,82.78455877371941,-2.6571354560640446,81.97354292869568
37,81.36673096920615,-2.7144445745378687,26.875619649887085
38,86.1700616727645,-2.975916198330339,95.27106237411499
39,84.80869103689957,-2.6922689756238576,72.87035059928894
40,82.96087482260236,-2.8007393902861826,62.40500831604004
41,81.24856454833534,-2.7002168579409354,29.879531621932983
42,83.61622784554127,-2.7720539748999307,60.05299663543701
43,84.76155331384476,-2.794388317544834,59.81817102432251
44,85.19324510208517,-2.7213422551157493,87.56692671775818
45,83.20227412334268,-2.7854306158007125,37.465866565704346
46,84.62326846473015,-2.77932980874543,57.462013721466064
47,83.93554579157211,-2.709147781779895,55.75367331504822
48,84.46970780497072,-2.853680139831143,52.2737991809845
49,82.23790531830673,-2.7707672503880643,48.190874338150024
50,86.37638338830361,-2.901059457045039,76.43749856948853
