run,ln_yy_sec,loss_yy,run_duration_sec
1,182.8200742986111,-3.351378515625,161.78658175468445
2,175.7112534565972,-3.177314111328125,162.73769211769104
3,177.10102028298613,-3.2259729166666666,113.88337445259094
4,182.07059181423608,-3.3567172526041666,75.76617550849915
5,182.65755088194442,-3.4046919921875,115.37384748458862
6,182.54869024131946,-3.347622233072917,135.00610971450806
7,182.23238579166667,-3.3674146647135417,61.80574440956116
8,174.9087831996528,-3.1489515787760416,113.93154668807983
9,174.74431098263892,-3.192451123046875,65.53231167793274
10,182.70038094097225,-3.3489226399739582,102.11387228965759
11,172.45124797743057,-3.137036669921875,85.80763173103333
12,179.79301034027776,-3.2745274820963544,140.73442316055298
13,177.2219438888889,-3.2384761555989585,195.50042486190796
14,181.34368928472222,-3.351406396484375,72.68390417098999
15,182.60753530208336,-3.3858912272135417,134.4344093799591
16,184.29412946180557,-3.4322809895833335,88.05824136734009
17,183.0137567465278,-3.3830944498697915,139.17795133590698
18,190.08446166666667,-3.5673357014973957,76.66130542755127
19,183.65977861805553,-3.4255936686197916,148.26118731498718
20,180.14878071875,-3.304016324869792,122.38053917884827
21,182.75192072222222,-3.3575235026041668,55.90799880027771
22,185.34946472916667,-3.42712412109375,72.74725580215454
23,171.27051448437498,-3.1019256673177082,63.49878478050232
24,177.9454496267361,-3.2792290852864583,59.33559846878052
25,191.9934368090278,-3.6239528483072916,75.09515142440796
26,172.61147420486108,-3.14060751953125,65.84414768218994
27,170.74255289756945,-3.0835956217447915,86.15680575370789
28,177.54481329166666,-3.234103035481771,75.95380878448486
29,179.34347980208332,-3.3329864501953126,54.92376184463501
30,185.6578106701389,-3.4589829752604166,104.51346850395203
31,177.79488030381947,-3.2396931315104167,131.42486691474915
32,175.75788313194442,-3.1775248697916667,72.59834337234497
33,181.23221572743057,-3.3378779947916666,80.85498881340027
34,187.72584711458333,-3.503477701822917,69.69293522834778
35,193.2170439097222,-3.6638043619791665,106.57718968391418
36,171.85330377256943,-3.1398671875,79.19075751304626
37,183.15542037847223,-3.3634746256510417,74.20516562461853
38,182.11040613194444,-3.3445251302083334,91.84430742263794
39,172.8048082638889,-3.1553888834635417,55.45986270904541
40,184.4441762013889,-3.433987605794271,76.58274817466736
41,183.35051815625,-3.3641607421875,44.16885161399841
42,178.70422973958333,-3.258899267578125,109.85938215255737
43,181.99474102083332,-3.3730223470052083,43.75667667388916
44,174.521048140625,-3.1814896158854165,48.4848952293396
45,172.0877477204861,-3.1045234781901043,100.9980525970459
46,190.53451478819443,-3.5165548502604165,105.12897658348083
47,176.05155319097221,-3.1711157552083336,50.21144437789917
48,176.50232486458333,-3.23312724609375,109.81172156333923
49,179.9380707638889,-3.3196950032552084,71.87998795509338
50,181.56624446180555,-3.3313755208333333,75.18753266334534
