run,ln_yy_sec,loss_yy,run_duration_sec
1,40.72049447331984,-1.7568648386324017,90.49636507034302
2,40.94328674627212,-1.7021838903964506,94.73803901672363
3,40.651764182493515,-1.7188862514710803,88.06327271461487
4,41.28806631800148,-1.8391448493114904,65.9009370803833
5,40.66298238103204,-1.8048030644050672,38.42666673660278
6,40.61485118896219,-1.7201000761036405,59.12862014770508
7,41.976749253617335,-1.8791292679211324,70.28882765769958
8,40.41360815264604,-1.7069097299668952,66.88297390937805
9,40.08863635446504,-1.7061376249225941,64.88257384300232
10,41.38219020737463,-1.8900394052782066,68.05880928039551
11,39.802343656248695,-1.6293346482412336,101.70445013046265
12,41.03841006021605,-1.7625226164831425,72.33878231048584
13,40.23474127411773,-1.6834224698061695,56.76874756813049
14,41.33720241094115,-1.8613356225567594,77.77050018310547
15,41.08838402690549,-1.7958016227189084,66.74843788146973
16,41.21227160144184,-1.8218782684303243,41.978461503982544
17,40.23530533291659,-1.7145150153821433,65.01687526702881
18,40.21612185745628,-1.7789547101256544,70.66963839530945
19,41.015625918151365,-1.8105991515425433,60.30347013473511
20,40.04085290738284,-1.677208348022736,45.42243766784668
21,41.41031374098194,-1.9096078392619213,70.96908855438232
22,41.114818122265724,-1.821349925693939,72.33769202232361
23,40.2827602020577,-1.6976743335566244,71.08813953399658
24,40.81059602106421,-1.7914899027858078,68.4680404663086
25,40.58923306215565,-1.7528162038388957,40.93018317222595
26,40.11320303186012,-1.695733217258009,72.97152423858643
27,40.56152025097469,-1.6673082484955362,34.50080132484436
28,40.28715767016922,-1.724652818411835,52.385167360305786
29,40.89858097923808,-1.7628760620850894,76.18365383148193
30,40.60852332544681,-1.7154182130281947,45.76759052276611
31,39.90282552878182,-1.6174168575983312,28.466994762420654
32,40.62394458348171,-1.7131553552457035,52.81458902359009
33,40.98167560238882,-1.6939291377250276,46.385008811950684
34,40.32840789252285,-1.7262220031600712,49.204487562179565
35,40.49979962289149,-1.7756735144657447,44.16899299621582
36,40.48237403941599,-1.668725659308086,45.031250953674316
37,41.000738599270726,-1.8665413688126584,51.59872341156006
38,40.09866893426615,-1.683351340462264,32.2081823348999
39,40.47494270164846,-1.7123091401774395,45.792134046554565
40,41.20933904331767,-1.8378379988007578,33.027666330337524
41,41.40519613954956,-1.849944712970599,44.54806303977966
42,40.32874194676296,-1.6829094145192318,37.85503172874451
43,40.449658629082016,-1.6927368485058814,37.83677005767822
44,40.50326064387092,-1.7131408817511944,40.947892904281616
45,40.00005995599722,-1.6466023583415752,31.8839750289917
46,40.41768251911548,-1.7144016005059635,36.94037485122681
47,41.16417874346512,-1.7251227398190976,45.150564193725586
48,41.116039336946756,-1.7260674606311779,44.073890209198
49,41.19130285250164,-1.7922917802382197,38.70113801956177
50,40.61328496744302,-1.7436998340082204,26.064923524856567
