run,ln_yy_sec,loss_yy,run_duration_sec
1,33.459494745438285,-1.6246746323402208,100.13402795791626
2,34.88443287581654,-1.864885058204509,43.666996240615845
3,32.992798882570696,-1.608249525774676,52.279393434524536
4,32.97646319692405,-1.601466406120253,41.29487419128418
5,34.77992289231267,-1.7906457108665716,60.47322201728821
6,33.2350909790844,-1.64865811046401,70.06640863418579
7,32.97771409073679,-1.6168728094379705,35.790722608566284
8,34.808781232027634,-1.8747283151658687,46.96647334098816
9,33.80904550001807,-1.7306302985435467,35.31922459602356
10,33.626077591211185,-1.650683447784613,47.61451983451843
11,34.57645239500488,-1.8548848343909157,51.1674964427948
12,33.00872034680127,-1.5846691283639074,38.45696473121643
13,33.14728152525588,-1.6004049944814271,34.496936559677124
14,34.00856306315008,-1.62950195096255,61.51690220832825
15,34.66199048901552,-1.8033647427419521,62.23800826072693
16,34.21109539009832,-1.7654275277528855,39.940327405929565
17,32.230582099631484,-1.5104045479354655,39.93808889389038
18,32.5677912505632,-1.5805784348791103,35.38310408592224
19,34.516176320997566,-1.7907618749870253,27.57301926612854
20,33.79239434773006,-1.6116035941219415,39.13153123855591
21,34.12776830576546,-1.6655597534720301,38.225335359573364
22,34.67450217033111,-1.7649507750653926,37.217103242874146
23,34.63025180170543,-1.86596810786042,31.171351432800293
24,33.11712565752902,-1.6099579560218182,26.15343928337097
25,32.65498897342627,-1.5563743462913116,39.40176343917847
26,35.257204718389396,-1.884849987587536,25.33277463912964
27,34.79165550818348,-1.8640164830602304,44.79764795303345
28,33.493030221010095,-1.711882450181473,40.01851940155029
29,33.369523659319334,-1.6689216877318147,33.20770597457886
30,32.49847637148357,-1.5097832219383165,49.416263818740845
31,32.71785461708102,-1.5198254918925418,41.43862056732178
32,34.724771093836495,-1.8646413500695445,42.94146800041199
33,33.36245994974081,-1.6156404290820139,30.084810972213745
34,32.84832064719923,-1.5408237345774054,44.23695921897888
35,32.851351870144576,-1.5557891737580616,28.62627339363098
36,35.008065624163855,-1.878673975820347,32.23735809326172
37,34.15904613746033,-1.7392592451232423,43.76681733131409
38,33.69997359456116,-1.6233017062380632,34.56505584716797
39,34.69648333726419,-1.874410880995177,22.89121651649475
40,34.53303869877588,-1.762994879426103,36.55581998825073
41,33.39243202385922,-1.6354312812257805,29.20218586921692
42,32.54773305854839,-1.5069203271181633,36.77660131454468
43,32.403976281669806,-1.492964684593667,28.95049500465393
44,34.75378305208987,-1.8804908664591868,36.17388343811035
45,32.89519350373057,-1.5779360829463989,31.690369367599487
46,32.602665401969695,-1.5006160820554695,24.4944965839386
47,34.97502666565368,-1.8772986710229946,31.508506298065186
48,33.63618898286417,-1.5951832990080408,38.410605669021606
49,33.46258083214735,-1.614621442012601,30.753535985946655
50,33.18469038254609,-1.597076307893116,31.762639045715332
