run,ln_yy_sec,loss_yy,run_duration_sec
1,41.30718345294827,-1.9935194937206153,87.92847633361816
2,42.6765672643687,-2.1728057986093368,38.69318962097168
3,41.30189045713807,-2.0204326788714355,27.295246124267578
4,41.39953814369549,-1.9848072866095154,59.53881597518921
5,41.90440661562316,-2.0657062421347994,45.630146741867065
6,40.79902296239396,-1.9707675288177764,66.61976909637451
7,41.649970031943454,-2.0011984949119737,32.713932514190674
8,43.11642590634795,-2.167327880859375,43.81628060340881
9,41.61718415784415,-2.0665076092823744,32.78764367103577
10,41.47996098008654,-2.004160696233966,40.29266285896301
11,42.53082485772548,-2.121615143945153,27.913474559783936
12,41.27772523131587,-2.0179133442514563,26.790993213653564
13,40.20058824915041,-1.8856182706619224,19.661232471466064
14,40.79829932133032,-1.9729059302017324,29.932795524597168
15,42.14827913619955,-2.102469917603038,44.8429799079895
16,41.464994767179405,-2.0296809772731628,31.281835556030273
17,39.877578451496774,-1.9060216297015535,36.34859848022461
18,40.46127720126255,-1.957985853817457,37.587334394454956
19,41.890364141498026,-2.0625736114926156,36.61029934883118
20,42.10894211762259,-2.08028036945683,30.14314103126526
21,40.93733434281168,-1.981103605455974,30.017842531204224
22,41.81650341384317,-2.0309460219650703,32.86986684799194
23,42.889432861793914,-2.1822954428946493,26.924219131469727
24,41.814971158712204,-2.0157932833580334,41.386592626571655
25,40.51204994149675,-1.9389988048487965,31.799240827560425
26,43.03902372318468,-2.201038550862697,22.09535503387451
27,42.59220277703252,-2.1483898147246143,17.647255659103394
28,41.31929621757035,-2.048621937961532,23.47777509689331
29,40.54862944905089,-2.0054491967913175,46.966132402420044
30,40.237137604993556,-1.9402510486269036,48.05515122413635
31,39.92004850695154,-1.885800028666062,31.511014223098755
32,43.242912333930256,-2.189134274948257,25.77214813232422
33,41.95164886460747,-2.082203176503092,21.799983978271484
34,40.48358946739149,-1.9397078956235947,28.501774072647095
35,40.565445880586644,-1.9627363153490391,33.80169939994812
36,43.30034586122752,-2.196282474895237,21.874791860580444
37,41.32102857041967,-1.9986589483228359,25.33512806892395
38,42.01290343600592,-2.0958724064799674,25.005292415618896
39,43.159241335946724,-2.1969148849524736,24.609472036361694
40,41.347764914869515,-2.0232174640197007,23.253538370132446
41,40.89466144857392,-1.956771089517963,26.851778507232666
42,40.745936763607816,-1.9157753770505417,57.62377452850342
43,40.04511232198828,-1.9035872352581382,22.655199766159058
44,43.35883743947389,-2.2246848080651445,32.36146903038025
45,39.90663373662783,-1.8645805053211877,45.01080369949341
46,40.13745330741233,-1.921874201502453,30.34100580215454
47,42.91743831916977,-2.1920518851728588,29.711989402770996
48,41.67715316992879,-2.0383783872265946,29.472294092178345
49,40.922113210893485,-1.9792118649549009,20.8338565826416
50,40.591096763441016,-1.9342027291448411,33.0762574672699
