run,ln_yy_sec,loss_yy,run_duration_sec
1,162.6561932345235,-2.819245884341198,200.05858039855957
2,162.1815058531875,-2.7607770371741265,166.46814680099487
3,162.28440577127543,-2.7768404939773417,124.64554381370544
4,164.88273756875734,-2.884574890229839,186.73008513450623
5,163.04888292404416,-2.815306859259462,141.9247283935547
6,162.2972737043245,-2.7682027699441094,95.41565823554993
7,164.01360775913508,-2.884333610100107,124.09256100654602
8,161.90080637286812,-2.7570791571979303,140.6431667804718
9,162.91969192447274,-2.804375440250879,100.59033393859863
10,165.1265642155427,-2.8938168877814063,161.1992597579956
11,161.10949380980665,-2.711543398744007,88.06504130363464
12,163.85923610885084,-2.8464090788120746,141.1849730014801
13,161.1490447410819,-2.7902958218341474,84.65806102752686
14,163.69871354302282,-2.886172198020082,84.0132806301117
15,160.77005036440025,-2.7726429030541686,63.20886206626892
16,162.65805483905092,-2.8265240209485354,83.93472504615784
17,161.47826569145187,-2.7459274376607348,73.36405110359192
18,160.4511390016762,-2.7809419973611895,64.91705751419067
19,162.52374714867312,-2.813381047038389,75.30479550361633
20,160.84744303448986,-2.768090439780183,97.24974822998047
21,160.44949512867248,-2.885286196478486,75.70701551437378
22,159.26016934033655,-2.778147024376413,45.48358750343323
23,161.3646751555516,-2.738532436870222,86.17619013786316
24,164.60478150563623,-2.8782530533679216,79.92972898483276
25,161.79580534557672,-2.7916737841280965,79.9789183139801
26,161.72683888545328,-2.7447219717830067,69.45305585861206
27,161.0976274417665,-2.713751046953374,82.07865524291992
28,162.06823102799655,-2.8153420965306197,61.384130239486694
29,163.04317835812395,-2.8362076984316618,86.95214772224426
30,161.60883928619862,-2.760893469070367,52.917699575424194
31,160.55462679487806,-2.7019304937410595,59.982768297195435
32,161.89720291615131,-2.7545589267423787,74.12795782089233
33,163.03462150924358,-2.822171187528082,65.41655039787292
34,159.54073818174174,-2.7394372558643414,49.57655358314514
35,162.38137250534328,-2.818641666462142,95.14682650566101
36,159.41230924250314,-2.69837879051285,57.166839838027954
37,161.33835141433948,-2.827938933869759,64.99605345726013
38,162.79882915568174,-2.811924361946713,76.80533218383789
39,161.3900408780595,-2.7464606165653125,59.09500789642334
40,162.63817595093954,-2.836954521210984,57.7793493270874
41,164.20820530841797,-2.8906571652457487,97.29207277297974
42,160.65413010119667,-2.726170728362145,83.99979519844055
43,162.49217607774054,-2.712909156371957,50.19396424293518
44,161.4332714720848,-2.7594267920953595,75.17859029769897
45,160.04165132510414,-2.7570633695485953,63.73115396499634
46,162.22020763152042,-2.771207770741307,68.55676984786987
47,161.56494461102614,-2.7705984179543077,83.49790811538696
48,163.34585783575812,-2.8446716536551833,80.90489864349365
49,164.35791750409558,-2.877413033756206,65.6999237537384
50,164.05838424697848,-2.8565439098344747,67.5094473361969
