run,ln_yy_sec,loss_yy,run_duration_sec
1,31.466625266131402,-1.6964118000637276,76.0847384929657
2,30.387276949141373,-1.542650533490087,43.151593923568726
3,31.07271514930055,-1.6393150831861372,57.36387801170349
4,31.036838740639514,-1.6875853275003942,32.19918990135193
5,30.765313690917157,-1.6178483720125916,59.87588691711426
6,31.164641238812468,-1.6896849379752588,36.07179927825928
7,30.993016034208313,-1.6685925859032429,48.79517364501953
8,30.31943961924856,-1.5524398385762366,46.04014229774475
9,30.69299524217123,-1.5369568164390992,37.20376253128052
10,30.882286818528417,-1.6593788913211704,38.698901891708374
11,30.36626346716656,-1.5150151910373995,38.63844156265259
12,30.321336955723744,-1.5819717143259044,45.58969831466675
13,31.05707516585242,-1.65163791552007,35.87010455131531
14,30.868398645024094,-1.6656732664607798,39.21929359436035
15,30.496509712753284,-1.584065187555961,48.96123170852661
16,30.19056626546732,-1.6035543805644352,30.09103488922119
17,32.29547574429194,-1.8231846444140485,39.762657165527344
18,31.48943998215501,-1.621044696036123,48.63068342208862
19,30.567765543241766,-1.613236940119027,32.486700773239136
20,30.739313865904812,-1.6865175037301543,45.873496532440186
21,30.407345881554004,-1.6390357395595567,42.12377190589905
22,30.185711720043113,-1.5892745113785252,29.073878049850464
23,30.48327503574837,-1.516325655950485,34.02619433403015
24,30.78778792977301,-1.6187361461047312,21.71635413169861
25,31.525148898015775,-1.7289952814779506,38.00540614128113
26,30.14389618143154,-1.5204611745721615,34.97356390953064
27,30.276605394917308,-1.5030420606724062,25.97383737564087
28,30.64770628729177,-1.5580982518047166,21.594898223876953
29,30.992694777525827,-1.6429838100801804,21.929084539413452
30,31.628909314891008,-1.7460681726473104,26.030177354812622
31,31.85943706951786,-1.7616098175708748,38.63787031173706
32,30.48727564246957,-1.536042170820186,23.37089967727661
33,31.46617770340281,-1.6657762577876285,25.49741816520691
34,31.982709024732703,-1.7431530986824384,40.4713671207428
35,31.03668223097369,-1.667689228561966,34.69386267662048
36,30.14951680048321,-1.5181685140189043,34.34394192695618
37,30.483382121309198,-1.616509580085164,46.33093857765198
38,31.057709441866557,-1.6552276299699804,41.77998995780945
39,30.342353183482167,-1.5113922203463583,22.871729373931885
40,30.347487798834695,-1.60822107332478,38.155306339263916
41,31.139190570522317,-1.6691127522297629,19.018794536590576
42,31.735714805790817,-1.803162182024727,26.539711475372314
43,31.755179665809038,-1.8288451895468627,37.27682900428772
44,30.71630419924482,-1.5360297276846553,33.12230134010315
45,31.64444770434553,-1.7536878682053587,39.54538178443909
46,31.744155344610967,-1.8020473592044184,32.3983211517334
47,30.5825817916066,-1.5992928376168027,25.78863501548767
48,31.01821958197348,-1.6488262141684624,38.378907918930054
49,30.859977326689222,-1.6317463443578293,30.886415719985962
50,31.389677426217364,-1.668775674874023,26.422191858291626
