TE_sec,h_yy_sec,h_yyx_sec,loss_yy,loss_yyx,run_duration_sec
0.5245865693590473,-0.423645709683753,-0.9482322790428003,0.6549751361766896,0.23873788603059537,280.63651156425476
0.5541159821619874,-0.41113498037303114,-0.9652509625350186,0.6681142843210257,0.2325014055311144,215.29230904579163
0.48128906257312776,-0.44662491890939443,-0.9279139814825221,0.6261731686053814,0.24421826266384983,293.2776074409485
0.43104414570605737,-0.4294967523585426,-0.8605408980646,0.6663319918301913,0.2811200426294134,194.07335114479065
0.5586793233372114,-0.41640378341286977,-0.9750831067500811,0.667013354115672,0.20512501309801648,253.39639449119568
0.5312182858705111,-0.4098780460103808,-0.941096331880892,0.6644240378380775,0.23610028772801905,238.00100779533386
0.5330573369225106,-0.4146137569196915,-0.947671093842202,0.6785222220254111,0.25843923037106936,180.54781031608582
0.5810169102021073,-0.3895450564506566,-0.970561966652764,0.6811896020239526,0.21917263196779416,316.6124222278595
0.5689037562320438,-0.39392837452806573,-0.9628321307601095,0.6743985359961694,0.2287360359976937,194.05332040786743
0.54046862076023,-0.413483517999963,-0.9539521387601929,0.6679326700521159,0.22654530975844833,251.09652018547058
