TE_sec,h_yy_sec,h_yyx_sec,loss_yy,loss_yyx,run_duration_sec
0.6263856184608936,-0.41200758420286626,-1.03839320266376,0.6773918609862599,0.1691978701472425,261.36618304252625
0.5338137219960556,-0.4419200647899422,-0.9757337867859979,0.6588083978283201,0.2292298687659843,171.77581977844238
0.5747153599058437,-0.41175912760659594,-0.9864744875124396,0.627809065197586,0.20255154083580623,296.34653759002686
0.5256660760597325,-0.4398975581430989,-0.9655636342028313,0.6675176715584547,0.24060835161197694,216.63539862632751
0.539777232568673,-0.44252571225973425,-0.9823029448284073,0.6634728150582665,0.2163135624521512,355.672425031662
0.539819081765674,-0.43497892752140527,-0.9747980092870793,0.6627817882405461,0.22430727526539582,283.7704117298126
0.47441645716075376,-0.42184748403198824,-0.896263941192742,0.6750832505562794,0.29156992394561826,209.9419436454773
0.5207072837086589,-0.41221367002123477,-0.9329209537298937,0.6612225864624949,0.22981501804864593,203.29083704948425
0.5127066622239692,-0.4299105418186551,-0.9426172040426243,0.6651153442723655,0.2563055793174862,230.1976113319397
0.5797464372335549,-0.38956724092281214,-0.969313678156367,0.669285183462623,0.2350051908983764,224.3026204109192
