task_id,source_group_id,source_neuron_id,target_group_id,target_neuron_id,te_mean,te_std,te_sem,te_iqr,te_ci_lower,te_ci_upper,te_snr_linear,te_snr_db,mean_runtime
45,BC,10,POm,57,-0.0482790280110728,0.10421351613218523,0.02330285062458371,0.18862825048401471,-0.09477188951958244,-0.006460704263487827,-0.46327031082835074,-inf,21.244049537181855
46,BC,10,POm,58,0.08153611091419535,0.2530711154397088,0.056588421726488536,0.19492275670379655,-0.019749822380989976,0.19079499595916768,0.32218655523972817,-9.837851730665285,99.52887364625931
47,BC,10,POm,59,-0.1780454779344028,0.4192741749025408,0.09375255562922175,0.4837513001645055,-0.34897297995413074,-0.0007457937187012775,-0.4246516685073413,-inf,84.23763083219528
48,BC,10,POm,60,0.37436111912660835,0.8981679078099382,0.2008364497071786,0.7881968563078434,0.034905282113132284,0.7886290497228338,0.41680527201137446,-7.601335928961031,126.53614292144775
49,BC,10,POm,61,-0.15441475550663952,0.29767956511770816,0.06656317431157706,0.39106091278121546,-0.27894372146748536,-0.022602037488402223,-0.5187281009550689,-inf,179.9448423743248
50,BC,10,POm,62,-0.18685678572198333,0.4474272838324271,0.10004778216373995,0.5744596583357264,-0.37847193406079116,-0.0031238108937040304,-0.4176249247061249,-inf,167.94953093528747
51,BC,11,POm,46,0.5780347237143338,1.2293401390196999,0.27488881183170905,1.7336107479298697,0.03189769410628628,1.0968326055955326,0.4701991787035199,-6.554362675843912,189.09123648405074
52,BC,11,POm,47,0.24973588050160522,0.8625389835877557,0.19286958005457971,1.2410331972106583,-0.07796082949719244,0.6649714450930327,0.28953576041609347,-10.765955782616551,122.42698049545288
53,BC,11,POm,48,0.6359719503330421,0.6813978808157435,0.15236519812283023,1.1154963740932153,0.3366730197477221,0.9254279415922668,0.9333342063988822,-0.5992563425337314,128.11014127731323
54,BC,11,POm,49,-0.0345885249736936,0.39533933714525904,0.08840056320365068,0.5880090257244563,-0.19719768871719212,0.14345952872300316,-0.08749072435709776,-inf,73.15323339700699
55,BC,11,POm,50,0.8984282635059024,0.7661839646545879,0.17132394282379548,1.0042505224979799,0.574577011717507,1.2577556427375862,1.1726012354107842,1.3830069481235119,181.83670808076857
56,BC,11,POm,51,1.0449766397454112,2.160801846590722,0.4831699814883927,2.869719273780788,0.0617844030268842,1.9275706004659239,0.48360595461085815,-6.310167206733315,400.29830076694486
57,BC,11,POm,52,1.5344023953168489,7.281392984236876,1.628168968364371,9.224443727304475,-1.3830786781364928,4.667927445090789,0.21072923802335622,-13.52550406417717,420.2722930908203
58,BC,11,POm,53,0.3428617103145292,1.0052060288651279,0.22477090119350415,1.5002231915547704,-0.07600262834998514,0.7752416562946726,0.3410860067180638,-9.342721948984135,364.6126106142998
59,BC,11,POm,54,0.2616196362340483,0.5359160868420185,0.1198344800414434,0.5404151813610403,0.029273570143654223,0.503983719817912,0.4881727618509996,-6.228529123850537,166.56990331411362
60,BC,11,POm,55,-0.28685722605179115,0.8606902578272355,0.1924561924073519,1.2769086513939847,-0.6740737563732132,0.07295671147547729,-0.3332874090801797,-inf,318.09748009443285
61,BC,11,POm,56,0.2601269339496426,0.5245489683759934,0.11729271508161086,0.7339534531372074,0.04188890936495356,0.4882076826877298,0.4959059108532747,-6.0920143038022525,347.6442098736763
62,BC,11,POm,57,-0.04758989953062113,0.0926366717093599,0.020714189515146034,0.15558082902823417,-0.08717222592579633,-0.009591315477032365,-0.5137263532084854,-inf,33.76314061880112
63,BC,11,POm,58,-0.12049438057766419,0.7609686160776618,0.1701577554293591,1.1736291450444023,-0.4357293730237325,0.21472107013448308,-0.15834342971821977,-inf,288.96735327243806
64,BC,11,POm,59,-0.251880381012535,0.534839492224306,0.11959374616650184,0.7673869609253456,-0.47912411988094156,-0.013042087131145769,-0.4709457410577659,-inf,34.74884568452835
65,BC,11,POm,60,-0.3243810818388148,0.9168943665579489,0.20502381318101834,0.9249916436199292,-0.7479614172631466,0.050501039315656006,-0.35378239159277625,-inf,59.29979455471039
66,BC,11,POm,61,-0.9740001879315792,0.8462289287287471,0.18922254091643032,1.463459783849201,-1.3267089191944115,-0.6139831737752421,-1.1509889993890627,-inf,101.84142198562623
67,BC,11,POm,62,-0.49902192766064424,0.8607225264254852,0.19246340788527438,1.517863195313316,-0.8836320176609869,-0.1317716258306201,-0.5797709625807566,-inf,78.82297043800354
68,BC,12,POm,46,0.17025219596614108,0.641537957560534,0.14345224832517292,1.0118067654296539,-0.08837239179714479,0.4415705816820927,0.2653813292880281,-11.522592697435645,104.53567786216736
69,BC,12,POm,47,-0.05868627688837549,0.36304164610829287,0.08117857993615649,0.46827893376798,-0.21091657236196662,0.10286619077393123,-0.1616516383656705,-inf,111.74596744775772
70,BC,12,POm,48,0.2354964418683984,0.45351584666387657,0.10140922620137992,0.7450435738529446,0.0429426784729154,0.4334480776603176,0.5192683863215406,-5.6921623393192755,110.24814865589141
71,BC,12,POm,49,0.01938802744932131,0.2281080525293744,0.0510065111670774,0.17358784786370096,-0.06723765857068523,0.12224908363411825,0.08499492777364638,-21.412139816453973,28.335251533985137
72,BC,12,POm,50,0.32892400308133174,0.5907785600106642,0.1321021019833284,0.8150791969264226,0.07337969293501109,0.5781621513552371,0.5567636088137564,-5.086583176565938,195.81928312778473
73,BC,12,POm,51,0.47250982549378334,1.2273268671717492,0.2744386305607886,1.8815428732827897,-0.04029929286648297,1.0246915609569391,0.38499102246709105,-8.290987952087747,202.79310888051987
74,BC,12,POm,52,1.0330077204964112,1.9193815248923392,0.4291867564416475,3.259543031108933,0.2505243277532219,1.8176660504420992,0.5381982201555024,-5.3811548560057485,372.2712401270866
75,BC,12,POm,53,-0.29456285749811856,0.5982092733019195,0.1337636599873842,0.49303617703285596,-0.5462736831637488,-0.031071398062279456,-0.4924077085469236,-inf,180.93444669246674
76,BC,12,POm,54,-0.05872892079339653,0.23175146297376634,0.051821202509436705,0.28978681498764036,-0.15975227481506094,0.04006696283675179,-0.25341337672610287,-inf,121.39337346553802
77,BC,12,POm,55,-0.1767869975762025,0.5572030015070459,0.12459437886366724,0.5894002705655037,-0.4093968846379867,0.059184894505720155,-0.3172757452814385,-inf,82.48364812135696
78,BC,12,POm,56,0.008123588570211027,0.22170480447181998,0.04957470137372888,0.2184705350651619,-0.08586880548388232,0.10786731978875118,0.036641463812948555,-28.720543695068777,125.06240221261979
79,BC,12,POm,57,-0.12452392020287043,0.08356933115558399,0.018686670529807683,0.10828625268257486,-0.15910299737845357,-0.0892703821887884,-1.490067211032715,-inf,22.09104368686676
80,BC,12,POm,58,0.06913585804480497,0.29274525895724696,0.06545982991191833,0.2689008738815204,-0.043960930445012106,0.2116150579026788,0.23616388627800697,-12.5357302622489,86.79068995714188
81,BC,12,POm,59,-0.20621451770303398,0.478180283994078,0.1069243620510913,0.42515824512269695,-0.4390180029462441,-0.02054710990778452,-0.4312484738613519,-inf,147.3190903902054
82,BC,12,POm,60,0.40117884646812313,0.7549445039922936,0.16881072301666297,0.517685410153506,0.11128292707353142,0.7573280373911756,0.5314017710528538,-5.491540050182126,110.49963375329972
83,BC,12,POm,61,-0.13346679059393446,0.3666019227820984,0.08197468200229008,0.5661278434316905,-0.2843838391838402,0.020044826305184147,-0.3640646224140639,-inf,143.78585062026977
84,BC,12,POm,62,-0.17931967326777887,0.44810913522027596,0.10020024876911822,0.4284750363695906,-0.3549820187551683,0.030316409744720337,-0.40016964434262453,-inf,158.64769327640533
85,BC,3,POm,46,0.2284214429151902,0.9312637074582949,0.20823689548552252,0.9510184969689384,-0.16762110415802045,0.6319014694336706,0.2452811605196369,-12.206716153407658,137.22132622003556
86,BC,3,POm,47,0.0735886309065716,0.7834413901739069,0.17518282048157915,1.0625445244899208,-0.2822803631507091,0.418567427645699,0.09392997591081641,-20.54391578084235,79.28383564949036
87,BC,3,POm,48,0.17369914724149282,0.7030163138172459,0.15719922669866865,1.1698901034474094,-0.14425911237340652,0.468979584863439,0.24707697933542855,-12.143354336259012,82.13448431491852
88,BC,3,POm,49,0.04890698039802137,0.23359753481370119,0.05223399672198095,0.18627293765556452,-0.03149059152298065,0.16522548978937565,0.20936428304787413,-13.581948114869157,58.967295956611636
89,BC,3,POm,50,0.5111226723651129,0.8498475252180043,0.19003168368974244,1.472115419854802,0.13716929567981287,0.8652476218134538,0.6014286765546547,-4.416317365330833,356.96783126592635
90,BC,3,POm,51,0.9037504375739658,1.1700841812916125,0.2616387768765233,1.7476589477577207,0.4030867734170316,1.4067123913184498,0.7723806987770309,-2.243371749105157,256.8517899870873
91,BC,3,POm,52,1.8494624686762635,5.406683369086284,1.2089711546094517,8.507159870343607,-0.44510207436333676,4.187884267856608,0.34206968346822536,-9.317708284547003,369.1439029097557
92,BC,3,POm,53,-0.04372303816352456,0.8643277382854769,0.1932695577644974,1.022698176872339,-0.3670513151122107,0.3412948172559354,-0.05058617955528737,-inf,211.93247582912446
93,BC,3,POm,54,-0.03693230096087863,0.40051133612540324,0.08955705733356688,0.2934061637568304,-0.20336312498219705,0.1298658858276888,-0.09221287296925557,-inf,139.03506355285646
94,BC,3,POm,55,0.01171603433783588,0.549314796284736,0.12283052255391186,0.45873305008686316,-0.19561072916370562,0.26337841375073967,0.021328452131777097,-33.420813228583114,220.99676815271377
95,BC,3,POm,56,0.16674813121263304,0.5523269383348527,0.12350405799210651,0.4870289932204628,-0.08511526325373567,0.3948240207575468,0.30190113796611645,-10.402704999460301,101.74949060678482
96,BC,3,POm,57,0.16624659875686398,0.10507973378905054,0.023496542780989855,0.13445136144465786,0.12143672858137823,0.21130796276954533,1.5820995425303135,3.984676099182644,18.37729127407074
97,BC,3,POm,58,0.08129830707510077,0.5098662575689862,0.11400956113576698,0.564887714758969,-0.1457806791889994,0.28845819447821247,0.15945025949104097,-15.947495392900153,111.06635472774505
98,BC,3,POm,59,-0.1608193671721775,0.4709695890275326,0.1053120016400702,0.781136833994176,-0.3629680605353875,0.032666217234115426,-0.34146444042011403,-inf,101.57149231433868
99,BC,3,POm,60,0.1874241974235961,0.8197025383054499,0.18329105969801113,1.1680867701267061,-0.17063347580953017,0.5258585825601642,0.22864903872452724,-12.81661240239557,106.35541394948959
100,BC,3,POm,61,-0.3526701944229629,0.5736949906943191,0.12828209975436067,0.8845789923623233,-0.5818830495817714,-0.11416267158405546,-0.6147346589102005,-inf,90.2678591966629
101,BC,3,POm,62,-0.4007212027324826,0.8897181558178358,0.19894702772244308,1.4234634585594748,-0.7630445954607661,-0.025998198396580737,-0.45039117175723653,-inf,134.08802893161774
102,BC,4,POm,46,-0.002430874581565945,0.8843629680716297,0.19774957133916402,1.2093756091865409,-0.3855546138039233,0.37978218871233327,-0.0027487295028493937,-inf,144.5226330757141
103,BC,4,POm,47,0.1316295681110386,0.41194717324558056,0.09211418825160007,0.40760306120822953,-0.03598583592764536,0.31665280279761293,0.31953021324063846,-9.909761415318517,140.15267736911773
104,BC,4,POm,48,0.23583864741502508,0.6634547438635323,0.14835299072735697,0.6074692194201425,-0.05372659010768807,0.5080304365061656,0.3554705872500858,-8.98392656666982,97.12100124359131
105,BC,4,POm,49,0.009310859104679192,0.236016412691447,0.052774874258371955,0.31382687524096786,-0.08689819482637291,0.1161542283258444,0.039450049250818936,-28.07904900531654,40.50946984291077
106,BC,4,POm,50,0.24660716573392918,0.9624332475675644,0.21520661653669582,1.4852493674522016,-0.16454810500109143,0.6460378681138613,0.2562330076991827,-11.827298511478403,182.4726122021675
107,BC,4,POm,51,0.4539314730963554,1.6708048387862218,0.3736033196661569,1.978368345649919,-0.27585514781348064,1.167495445931142,0.2716843179758325,-11.318708579681694,261.4681927442551
108,BC,4,POm,52,1.0261635856782505,4.050592605877171,0.9057400415899367,4.946545299583846,-0.682058606809203,2.7604204221766118,0.25333665602147887,-11.926039326488198,249.19031838178634
109,BC,4,POm,53,-0.40037582685821677,0.8407231550621459,0.18799141249770546,0.3836554884185652,-0.7216433565395025,-0.021927747179224976,-0.4762279050451764,-inf,130.05252507925033
110,BC,4,POm,54,-0.032739612110429125,0.27641575510736216,0.06180844184719964,0.3692475912787714,-0.1440999299788279,0.08755168208711307,-0.11844336477026352,-inf,93.42750619649887
111,BC,4,POm,55,-0.0866695266262905,0.48809682657482417,0.10914176838232327,0.5632863745947638,-0.30628934021344945,0.10521385949743063,-0.1775662571594373,-inf,130.43757591247558
112,BC,4,POm,56,0.022959533997997994,0.7299331788768364,0.16321802070011196,0.7957483651006907,-0.29769684932868473,0.3262799790114418,0.03145429562926063,-30.04640071458692,97.3856547832489
113,BC,4,POm,57,-0.00296268481866947,0.07228859006043267,0.016164220137274306,0.09712222000484039,-0.03486965877590105,0.026656730736547205,-0.0409841278712545,-inf,35.93013297319412
114,BC,4,POm,58,0.05376779400938218,0.3088486175104379,0.0690606503510171,0.17683372961466493,-0.06326904537097278,0.19959288128001465,0.17409109499272743,-15.184468861907195,126.78692367076874
115,BC,4,POm,59,-0.23024630306863472,0.4750531977355596,0.10622512430653604,0.45224736522919073,-0.4294477309038632,-0.024322858239692102,-0.48467477782730833,-inf,133.62920109033584
116,BC,4,POm,60,0.48342699045806936,0.7640462921591178,0.1708459447224452,0.7375793529874137,0.1672989031334272,0.8372634686878193,0.6327195032802966,-3.9757755682386757,141.5770467877388
117,BC,4,POm,61,-0.1513986009253941,0.2892477023156848,0.06467775247134945,0.41045535348792406,-0.27537763690773187,-0.032164580237615516,-0.5234219657176662,-inf,126.22423350811005
118,BC,4,POm,62,-0.4903770262234762,0.6550662917225397,0.14647727580603065,1.192345704455576,-0.7623734045734156,-0.20226086069859275,-0.748591451613237,-inf,128.316950237751
119,BC,5,POm,46,0.1678884630505685,0.6044758215507644,0.13516490277425414,0.8728466989767263,-0.08751326793502279,0.4144529291243884,0.27774223064845793,-11.1271616168649,147.008930683136
120,BC,5,POm,47,-0.20879325994121026,0.4364562541556311,0.09759458534969162,0.5699568613658474,-0.40140504824601725,-0.03016516822601968,-0.4783830176638023,-inf,198.44647570848466
121,BC,5,POm,48,0.20965256300433027,0.6379307413374689,0.14264565025674153,0.6334372103359076,-0.0530087631540059,0.487272545269877,0.32864470924348027,-9.665467098182349,107.19355272054672
122,BC,5,POm,49,0.004845458096719479,0.25171894617296553,0.05628606748673615,0.26608512613601265,-0.0954559511653303,0.11595274491116832,0.01924947712672364,-34.31162125460335,46.4845797419548
123,BC,5,POm,50,0.5603198909967112,0.9032371644014648,0.20196996994058283,1.1461967484871636,0.16539880306827834,0.9222064067358977,0.6203463642552953,-4.147315175096675,194.71632624864577
124,BC,5,POm,51,0.6064369670470697,1.3848437666724562,0.30966048004964697,1.9398743346654754,0.04766542183267157,1.1790175278384833,0.4379100239619336,-7.172302269871621,193.13167365789414
125,BC,5,POm,52,-0.151740475010007,2.245353517749581,0.5020763099206343,1.8566016690975786,-1.1531507152992038,0.8058651409492031,-0.06757977031700994,-inf,267.48579785823824
126,BC,5,POm,53,-0.20783337969105348,0.59503995595586,0.1330549790845784,0.7728036903732729,-0.4655666709372264,0.027144326554937506,-0.3492763428922923,-inf,168.95577288866042
127,BC,5,POm,54,-0.07914982594489946,0.31612064312933646,0.07068672471281481,0.5105112236464544,-0.20938925947746578,0.06160459881560481,-0.2503785427024972,-inf,119.08579068183899
128,BC,5,POm,55,-0.11416156988368904,0.4422543851399682,0.09889108685203417,0.5219711609410709,-0.304689230769611,0.08279505680993937,-0.2581355295042655,-inf,129.73478816747667
129,BC,5,POm,56,-0.03335507118853158,0.35881980963979354,0.08023454860281126,0.2731503787144174,-0.16946883239680652,0.1289738888820683,-0.09295771942473173,-inf,77.90606982707978
130,BC,5,POm,57,0.00862193461214562,0.06947014286993322,0.0155339961863793,0.06504158747082145,-0.02215434901705368,0.03755254949148237,0.12410993062571066,-18.123869342886174,11.909111058712005
131,BC,5,POm,58,0.0444985647953489,0.2577535054249267,0.05763543595689969,0.346555962083138,-0.061421834755926226,0.1583072685580145,0.17263999852102713,-15.257171527633597,47.71903973817825
132,BC,5,POm,59,-0.12324008715094496,0.3840292066686519,0.08587154114564212,0.44214411037551304,-0.2844305811193694,0.0427800769876291,-0.32091331859891314,-inf,78.46259887218476
133,BC,5,POm,60,0.49891382176023563,0.720355928582141,0.1610764824304651,0.4606124456686622,0.2144534576643593,0.8201784402506865,0.6925934832551951,-3.190431982546741,89.36176410913467
134,BC,5,POm,61,0.06014202631171557,0.3233984907635088,0.07231410091680435,0.2799373968786103,-0.07692310433119245,0.19935576148150239,0.18596879091713373,-14.611198650019489,61.43201731443405
135,BC,5,POm,62,-0.22066816011552176,0.3678725435250794,0.08225880143778276,0.4103005085130107,-0.37780299431622844,-0.06635477671643178,-0.5998494967876772,-inf,98.28410024642945
136,BC,6,POm,46,0.12117573724350379,0.4509305211752771,0.10083112984773279,0.602648965239549,-0.0731633547456561,0.31405950054711096,0.2687237424685269,-11.413879215620785,212.28443208932876
137,BC,6,POm,47,0.10167948287914896,0.3146979680427838,0.07036860489247211,0.4471362986530796,-0.03235643583454108,0.23841371564187747,0.3231018093682938,-9.813212198578379,236.32708131074907
138,BC,6,POm,48,-0.12459240656505237,0.4777041392024995,0.1068178928389811,0.4930531028988163,-0.308518585885659,0.08642872646704856,-0.260815003137826,-inf,121.30024901628494
139,BC,6,POm,49,0.04243553823515818,0.24679285069366788,0.05518455905119975,0.26664128287069166,-0.05567185369184243,0.1480592025795304,0.17194800463580437,-15.292057191336312,34.407607567310336
140,BC,6,POm,50,0.3617598384526026,0.7613722479053203,0.17024801024981182,1.2028473061054044,0.052959529770252436,0.6958825956214053,0.47514187632642596,-6.463533832532291,255.8043566942215
141,BC,6,POm,51,0.6545348536883993,1.281209221240623,0.28648709120936,1.8372852957784147,0.12179313859717852,1.2265285228386322,0.5108727308835623,-5.833745565178765,424.8576275348663
142,BC,6,POm,52,0.988314738096608,1.7606411268697026,0.39369132436624865,2.8034473166899545,0.22980165310983544,1.7542352722313466,0.5613379825187673,-5.01551141143354,504.94533368349073
143,BC,6,POm,53,-0.16483396134139738,0.4889284078966175,0.10932771561875816,0.4639239176032639,-0.38140233246664157,0.0416212527824986,-0.3371331235395327,-inf,253.61500091552733
144,BC,6,POm,54,-0.06664123743615366,0.24827006950189962,0.055514875218484486,0.29847040429773397,-0.17458495308103633,0.04090688732533876,-0.2684223578373943,-inf,169.89794945716858
145,BC,6,POm,55,-0.31084646441270253,0.46354754640722245,0.10365238245697878,0.497337145175468,-0.5093084434660168,-0.12132189249651311,-0.6705816195597477,-inf,136.07185245752333
146,BC,6,POm,56,0.0466604434156217,0.5667777598772717,0.12673535992206325,0.7275236097049191,-0.19420523008587673,0.2926457647084593,0.08232581925184468,-21.689278775689424,119.06344610452652
147,BC,6,POm,57,-0.08745762642532198,0.07487414007207284,0.016742366695799586,0.10977389316185848,-0.12004605272374844,-0.05496574135874397,-1.1680618480711291,-inf,17.33440351486206
148,BC,6,POm,58,0.06987485995270823,0.35494553812376095,0.07936823515549726,0.4225760392289919,-0.07617772655696481,0.22188230680790208,0.19686079256571623,-14.116815414960314,64.36167269945145
149,BC,6,POm,59,-0.22197207930006807,0.47666437604763995,0.10658539472950454,0.5535302564155797,-0.4312080173416748,-0.01520225970740818,-0.4656779286520107,-inf,95.86874804496765
150,BC,6,POm,60,0.3981385493294834,0.7446548352831088,0.16650988314669402,0.5165752807119013,0.11570440141484722,0.7471417188779026,0.5346618734814444,-5.4384156831319865,93.83171331882477
